,Title,Datetime,Source,URL
750,"860    Agile Governance Crushing COVID-19: Taiwan and...
860    Your 'Black Lives Matter' Instagram post was a...
Name: Title, dtype: object","860    2020-05-22T20:18:00.0000000Z
860            2020-06-09T11:43:00Z
Name: Datetime, dtype: object","860        The Diplomat
860    Business Insider
Name: Source, dtype: object","860    https://thediplomat.com/2020/05/agile-governan...
860    https://www.businessinsider.com/how-business-o...
Name: URL, dtype: object"
751,"861    Q&A: COVID-19 Elevates Importance of Hand Hygi...
861    BLOOD from recovered Covid-19 patients could p...
Name: Title, dtype: object","861    2020-05-28T19:37:00.0000000Z
861            2020-06-16T13:13:32Z
Name: Datetime, dtype: object","861    Infection control
861                   RT
Name: Source, dtype: object","861    https://www.infectioncontroltoday.com/covid-19...
861    https://www.rt.com/news/492008-coronavirus-ant...
Name: URL, dtype: object"
752,"862    Hydroxychloroquine and coronavirus: Everything...
862                           A new era of accessibility
Name: Title, dtype: object","862    2020-05-20T19:50:00.0000000Z
862            2020-06-29T17:08:09Z
Name: Datetime, dtype: object","862    Sarasota Herald-Tribune
862                  The Hindu
Name: Source, dtype: object","862    https://www.heraldtribune.com/zz/news/20200520...
862    https://www.thehindu.com/opinion/op-ed/a-new-e...
Name: URL, dtype: object"
753,"863    NIH Launches Clinical Trial to Study Hydroxych...
863    The health vs wealth trade-off and COVID-19 po...
Name: Title, dtype: object","863    2020-05-15T12:12:00.0000000Z
863            2020-06-06T00:00:00Z
Name: Datetime, dtype: object","863          GEN
863    voxeu.org
Name: Source, dtype: object","863    https://www.genengnews.com/news/nih-launches-c...
863    https://voxeu.org/article/health-vs-wealth-tra...
Name: URL, dtype: object"
754,"864    How COVID-19 data highlights the search for a ...
864    Preparing for private-equity exits in the COVI...
Name: Title, dtype: object","864    2020-05-26T17:51:00.0000000Z
864            2020-06-11T00:00:00Z
Name: Datetime, dtype: object","864    TechRepublic
864    Mckinsey.com
Name: Source, dtype: object","864    https://www.techrepublic.com/article/how-covid...
864    https://www.mckinsey.com/industries/private-eq...
Name: URL, dtype: object"
755,"865    Is your neighborhood raising your coronavirus ...
865    Migraine Buddy partners with VSee to provide u...
Name: Title, dtype: object","865    2020-05-26T23:28:00.0000000Z
865            2020-06-02T08:14:00Z
Name: Datetime, dtype: object","865    The Conversation
865      MobiHealthNews
Name: Source, dtype: object","865    https://theconversation.com/is-your-neighborho...
865    https://www.mobihealthnews.com/news/asia-pacif...
Name: URL, dtype: object"
756,"866    A few tips for high-risk individuals to keep a...
866    Howard University and AARP are partnering to d...
Name: Title, dtype: object","866    2020-05-21T01:45:00.0000000Z
866            2020-06-26T15:31:01Z
Name: Datetime, dtype: object","866    Hindustan Times
866       Technical.ly
Name: Source, dtype: object","866    https://www.hindustantimes.com/analysis/a-few-...
866    https://technical.ly/dc/2020/06/26/howard-univ...
Name: URL, dtype: object"
757,"867          What does recovery from COVID-19 look like?
867    How the semiconductor industry can emerge stro...
Name: Title, dtype: object","867    2020-05-20T13:45:00.0000000Z
867            2020-06-18T00:00:00Z
Name: Datetime, dtype: object","867    Medical Xpress
867      Mckinsey.com
Name: Source, dtype: object","867    https://medicalxpress.com/news/2020-05-recover...
867    https://www.mckinsey.com/industries/advanced-e...
Name: URL, dtype: object"
758,"868    New normal for medicine emerges as hospitals r...
868    Novartis research shows technology talent incr...
Name: Title, dtype: object","868    2020-05-25T08:16:00.0000000Z
868            2020-06-26T02:19:15Z
Name: Datetime, dtype: object","868      YAHOO!
868    BioSpace
Name: Source, dtype: object","868    https://www.yahoo.com/gma/normal-medicine-emer...
868    https://www.biospace.com/article/novartis-rese...
Name: URL, dtype: object"
759,"869       More Vitamin D, Lower Risk of Severe COVID-19?
869    Keeping Plant Workers Safe with Technology - R...
Name: Title, dtype: object","869    2020-05-19T00:44:00.0000000Z
869            2020-06-27T16:06:27Z
Name: Datetime, dtype: object","869                WebMD
869    Reliableplant.com
Name: Source, dtype: object","869    https://www.webmd.com/lung/news/20200518/more-...
869    https://www.reliableplant.com/Read/31904/techn...
Name: URL, dtype: object"
760,"870    Covid-19: 3 Things we have to get right at re-...
870    How Telehealth Can Increase Your Business - Ho...
Name: Title, dtype: object","870    2020-05-25T21:20:00.0000000Z
870            2020-07-02T15:22:58Z
Name: Datetime, dtype: object","870       MedCity News
870    Homecaremag.com
Name: Source, dtype: object","870    https://medcitynews.com/2020/05/covid-19-3-thi...
870    https://www.homecaremag.com/july-2020/how-tele...
Name: URL, dtype: object"
761,"871    Brazil now 2nd to US in world in COVID cases
871      Unsung Heroines: Who Cares for the Carers?
Name: Title, dtype: object","871    2020-05-22T09:48:00.0000000Z
871            2020-06-14T10:25:08Z
Name: Datetime, dtype: object","871                 YAHOO!
871    Nakedcapitalism.com
Name: Source, dtype: object","871    https://www.yahoo.com/gma/coronavirus-updates-...
871    https://www.nakedcapitalism.com/2020/06/unsung...
Name: URL, dtype: object"
762,"872    Hydroxychloroquine and coronavirus: Everything...
872    HealthLynked Corp. Announces the Launch of Hea...
Name: Title, dtype: object","872    2020-05-20T19:52:00.0000000Z
872            2020-06-29T12:00:00Z
Name: Datetime, dtype: object","872     Seacoastonline.com
872    Yahoo Entertainment
Name: Source, dtype: object","872    https://www.seacoastonline.com/zz/news/2020052...
872    https://news.yahoo.com/healthlynked-corp-annou...
Name: URL, dtype: object"
763,"873    Prefab shelters a way to isolate COVID-19 case...
873    Survival of the fittest: Entrepreneurs improvi...
Name: Title, dtype: object","873    2020-05-17T07:00:00.0000000Z
873            2020-06-09T08:00:00Z
Name: Datetime, dtype: object","873    asahi.com
873     CBC News
Name: Source, dtype: object","873           http://www.asahi.com/ajw/articles/13337291
873    https://www.cbc.ca/news/business/covid-19-entr...
Name: URL, dtype: object"
764,"874    Mayo Clinic Collaborates With Ultromics to Rap...
874    In Our Covid-19 World, Fast Execution Needs Fa...
Name: Title, dtype: object","874    2020-05-12T15:20:00.0000000Z
874            2020-06-15T11:50:00Z
Name: Datetime, dtype: object","874    Business Insider
874              Forbes
Name: Source, dtype: object","874    https://markets.businessinsider.com/news/stock...
874    https://www.forbes.com/sites/grantfreeland/202...
Name: URL, dtype: object"
765,"Indicators continue to show novel coronavirus is easing in San Antonio, mayor says",2020-05-17T23:31:00.0000000Z,San Antonio Express-News,https://www.expressnews.com/news/local/article/Corona-0517-15276643.php
766,"878    Virtual Health Partners Propels Billings Clini...
878    Hotels and ashrams repurposed for Delhi Covid-...
Name: Title, dtype: object","878    2020-05-20T13:13:00.0000000Z
878            2020-06-27T06:33:49Z
Name: Datetime, dtype: object","878       Business Insider
878    Free Malaysia Today
Name: Source, dtype: object","878    https://markets.businessinsider.com/news/stock...
878    https://www.freemalaysiatoday.com/category/wor...
Name: URL, dtype: object"
767,"879    Venezuela: Urgent Aid Needed to Combat Covid-19
879       “The New Covid-19”: Profiles Of The Pandemic
Name: Title, dtype: object","879    2020-05-26T04:48:00.0000000Z
879            2020-06-18T12:56:54Z
Name: Datetime, dtype: object","879    ReliefWeb
879       Forbes
Name: Source, dtype: object","879    https://reliefweb.int/report/venezuela-bolivar...
879    https://www.forbes.com/sites/allisonnorlian/20...
Name: URL, dtype: object"
768,"880    This Nurse Helps the Needy Get Tested for COVI...
880    Hotels and ashrams repurposed for Delhi COVID-...
Name: Title, dtype: object","880    2020-05-20T21:15:00.0000000Z
880            2020-06-27T08:07:52Z
Name: Datetime, dtype: object","880    U.S. News & World Report
880                         CNA
Name: Source, dtype: object","880    https://health.usnews.com/hospital-heroes/arti...
880    https://www.channelnewsasia.com/news/asia/covi...
Name: URL, dtype: object"
769,"881    Mayo Clinic joins Biomerica’s InFoods® Irritab...
881    Frugal Innovation for Today’s and Tomorrow’s C...
Name: Title, dtype: object","881    2020-06-01T11:38:00.0000000Z
881            2020-06-23T17:00:00Z
Name: Datetime, dtype: object","881    GlobeNewswire
881         Ssir.org
Name: Source, dtype: object","881    https://www.globenewswire.com/news-release/202...
881    https://ssir.org/articles/entry/frugal_innovat...
Name: URL, dtype: object"
770,"882    Las Vegas needed help testing for coronavirus....
882    San Antonio businesses reopening from coronavirus
Name: Title, dtype: object","882    2020-05-21T20:32:00.0000000Z
882            2020-06-07T23:09:34Z
Name: Datetime, dtype: object","882    Yahoo! News
882       CBS News
Name: Source, dtype: object","882    https://news.yahoo.com/las-vegas-needed-help-t...
882    https://www.cbsnews.com/news/san-antonio-coron...
Name: URL, dtype: object"
771,"To grow post Covid, engage your employees — all of them",2020-05-25T15:03:00.0000000Z,MedCity News,https://medcitynews.com/2020/05/to-grow-post-covid-engage-your-employees-all-of-them/
772,"884    Remdesivir helps, but it’s not the coronavirus...
884    India's coronavirus cases surge past half a mi...
Name: Title, dtype: object","884    2020-05-25T00:00:00.0000000Z
884            2020-06-27T16:48:25Z
Name: Datetime, dtype: object","884           BGR
884    Daily Mail
Name: Source, dtype: object","884    https://bgr.com/2020/05/25/coronavirus-drug-re...
884    https://www.dailymail.co.uk/news/article-84662...
Name: URL, dtype: object"
773,"885    Most Covid-19 patients die on ventilators, rai...
885    Exclusive investigation on the coronavirus pan...
Name: Title, dtype: object","885    2020-05-18T19:01:00.0000000Z
885            2020-06-08T10:00:22Z
Name: Datetime, dtype: object","885     Tehelka
885    The Hill
Name: Source, dtype: object","885    http://tehelka.com/most-covid-19-patients-die-...
885    https://thehill.com/homenews/coronavirus-repor...
Name: URL, dtype: object"
774,"886    Coronavirus cases in the nation's capital reve...
886    A Letter to the Present from a Post-Pandemic I...
Name: Title, dtype: object","886    2020-05-23T13:40:00.0000000Z
886            2020-06-16T15:32:00Z
Name: Datetime, dtype: object","886    ABC30 Action News
886               F5.com
Name: Source, dtype: object","886    https://abc30.com/coronavirus-cases-in-the-nat...
886    https://www.f5.com/labs/articles/cisotociso/a-...
Name: URL, dtype: object"
775,"887    COVID-19 brings new sense of urgency to suppor...
887    Liberia: Calls to Decongest Prisons Over COVID...
Name: Title, dtype: object","887    2020-05-23T05:11:00.0000000Z
887            2020-06-24T09:34:17Z
Name: Datetime, dtype: object","887              Modern Healthcare
887    AllAfrica - Top Africa News
Name: Source, dtype: object","887    https://www.modernhealthcare.com/opinion-edito...
887      https://allafrica.com/stories/202006240412.html
Name: URL, dtype: object"
776,"888    'Technical issue' leads to underreporting of n...
888    Hotels and ashrams repurposed for Delhi corona...
Name: Title, dtype: object","888    2020-05-20T10:05:00.0000000Z
888            2020-06-27T11:45:00Z
Name: Datetime, dtype: object","888               WPTV
888    The Star Online
Name: Source, dtype: object","888    https://www.wptv.com/news/region-martin-county...
888    https://www.thestar.com.my/aseanplus/aseanplus...
Name: URL, dtype: object"
777,"889    As COVID-19 highlights societal fault lines, s...
889    How a Polio Outbreak in Copenhagen Led to the ...
Name: Title, dtype: object","889    2020-05-25T04:15:00.0000000Z
889            2020-06-10T14:56:19Z
Name: Datetime, dtype: object","889    The Brown Daily Herald
889           Smithsonian.com
Name: Source, dtype: object","889    https://www.browndailyherald.com/2020/05/25/co...
889    https://www.smithsonianmag.com/innovation/how-...
Name: URL, dtype: object"
778,"891    COVID-19 Q&A: Officials reveal Austin-area ZIP...
891    ​Wonkette Book Club: How 'Leaders' Turned Hurr...
Name: Title, dtype: object","891    2020-05-20T15:54:00.0000000Z
891            2020-06-21T18:30:08Z
Name: Datetime, dtype: object","891            KVUE
891    Wonkette.com
Name: Source, dtype: object","891    https://www.kvue.com/article/news/health/coron...
891    https://www.wonkette.com/wonkette-book-club-ho...
Name: URL, dtype: object"
779,"892    Louis Amoke: Reappraising Ugwuanyi’s five-year...
892    What COVID-19 is revealing about your customer...
Name: Title, dtype: object","892    2020-05-29T05:44:00.0000000Z
892            2020-06-29T04:35:43Z
Name: Datetime, dtype: object","892       Daily Post Nigeria
892    Strategy-business.com
Name: Source, dtype: object","892    https://dailypost.ng/2020/05/29/louis-amoke-re...
892    https://www.strategy-business.com/blog/What-CO...
Name: URL, dtype: object"
780,"893    Hydroxychloroquine and coronavirus: Everything...
893                     Listening to our Anger and Angst
Name: Title, dtype: object","893    2020-05-20T14:21:00.0000000Z
893            2020-06-10T08:46:23Z
Name: Datetime, dtype: object","893    Journal Star
893    CounterPunch
Name: Source, dtype: object","893    https://www.pjstar.com/zz/news/20200520/hydrox...
893    https://www.counterpunch.org/2020/06/10/listen...
Name: URL, dtype: object"
781,"894    Medical Product Procurement In A Time Of Feder...
894    Stripped of its cultural rites, New Orleans is...
Name: Title, dtype: object","894    2020-05-18T18:49:00.0000000Z
894            2020-06-05T12:40:00Z
Name: Datetime, dtype: object","894    Health Affairs
894               Vox
Name: Source, dtype: object","894    https://www.healthaffairs.org/do/10.1377/hblog...
894    https://www.vox.com/2020/6/5/21275105/new-orle...
Name: URL, dtype: object"
782,"895    Nurse’s COVID-19 death raises questions about ...
895    How do clowns survive the pandemic? Joke throu...
Name: Title, dtype: object","895    2020-05-21T19:02:00.0000000Z
895            2020-06-15T12:00:24Z
Name: Datetime, dtype: object","895    Charlotte Observer
895     Los Angeles Times
Name: Source, dtype: object","895    https://www.charlotteobserver.com/news/coronav...
895    https://www.latimes.com/california/story/2020-...
Name: URL, dtype: object"
783,"896    New normal for medicine emerges as hospitals r...
896    The Recovery Society: What The World May Look ...
Name: Title, dtype: object","896    2020-05-25T08:17:00.0000000Z
896            2020-06-18T13:00:00Z
Name: Datetime, dtype: object","896    ABCNews
896     Forbes
Name: Source, dtype: object","896    https://abcnews.go.com/Health/normal-medicine-...
896    https://www.forbes.com/sites/forbescommunicati...
Name: URL, dtype: object"
784,"897    Coronavirus Vaccine Trials Have Delivered Thei...
897    The Media Said Trump Didn’t Have a COVID Testi...
Name: Title, dtype: object","897    2020-05-21T13:32:00.0000000Z
897            2020-06-15T03:42:41Z
Name: Datetime, dtype: object","897    Scientific American
897    Yahoo Entertainment
Name: Source, dtype: object","897    https://www.scientificamerican.com/article/cor...
897    https://news.yahoo.com/media-said-trump-didn-t...
Name: URL, dtype: object"
785,Special Report: 'Death Sentence' - the hidden coronavirus toll in U.S. jails and prisons,2020-05-18T18:16:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-usa-jails-specailr-idUSKBN22U1V2
786,"899    Formerly Incarcerated Women Launch Worker-Owne...
899    Coronavirus in New Orleans: Hard Times in the ...
Name: Title, dtype: object","899    2020-05-14T00:00:00.0000000Z
899            2020-06-11T20:02:55Z
Name: Datetime, dtype: object","899      Next City
899    Vanity Fair
Name: Source, dtype: object","899    https://nextcity.org/daily/entry/formerly-inca...
899    https://www.vanityfair.com/style/2020/06/hard-...
Name: URL, dtype: object"
787,"900    Coronavirus cases in the nation's capital reve...
900    Richard Wright, Masaoka Shiki, and the Haiku o...
Name: Title, dtype: object","900    2020-05-23T00:05:00.0000000Z
900            2020-06-25T11:07:50Z
Name: Datetime, dtype: object","900                          YAHOO!
900    The New York Review of Books
Name: Source, dtype: object","900    https://www.yahoo.com/gma/coronavirus-cases-na...
900    https://www.nybooks.com/daily/2020/06/25/richa...
Name: URL, dtype: object"
788,Lifestyle Choices for Good Mental Health During Covid-19,2020-05-15T00:00:00.0000000Z,Psychology Today,https://www.psychologytoday.com/us/blog/integrative-mental-health-care/202005/lifestyle-choices-good-mental-health-during-covid-19
789,"902    Small businesses are using more analytics to s...
902    Verizon launches 5G network to enhance virtual...
Name: Title, dtype: object","902    2020-05-28T14:50:00.0000000Z
902            2020-06-02T13:07:00Z
Name: Datetime, dtype: object","902        TechRepublic
902    Business Insider
Name: Source, dtype: object","902    https://www.techrepublic.com/article/small-bus...
902    https://www.businessinsider.com/verizon-launch...
Name: URL, dtype: object"
790,"903    The Escalation of the Opioid Epidemic Due to C...
903    Activists are turning TikTok trends into polit...
Name: Title, dtype: object","903    2020-06-01T13:03:00.0000000Z
903            2020-06-08T09:16:25Z
Name: Datetime, dtype: object","903    The American Journal of Managed Care
903                            The Next Web
Name: Source, dtype: object","903    https://www.ajmc.com/journals/issue/2020/2020-...
903                    https://thenextweb.com/?p=1297083
Name: URL, dtype: object"
791,"904    6 Reasons to Keep Creating Content During COVI...
904    Coronavirus: Boris Johnson pledges 'new deal' ...
Name: Title, dtype: object","904    2020-05-29T14:05:00.0000000Z
904            2020-06-30T05:43:03Z
Name: Datetime, dtype: object","904    Search Engine Journal
904                 BBC News
Name: Source, dtype: object","904    https://www.searchenginejournal.com/keep-creat...
904        https://www.bbc.com/news/uk-politics-53226906
Name: URL, dtype: object"
792,"905    Experts decry easing of coronavirus lockdown f...
905    The Coronavirus and the Right’s Scientific Cou...
Name: Title, dtype: object","905    2020-05-31T12:47:00.0000000Z
905            2020-06-15T10:01:00Z
Name: Datetime, dtype: object","905        The Guardian
905    The New Republic
Name: Source, dtype: object","905    https://www.theguardian.com/world/2020/may/31/...
905    https://newrepublic.com/article/158058/coronav...
Name: URL, dtype: object"
793,"906    Lagos Predicts Drastic Decline in COVID-19 Cas...
906    The CDC Waited 'Its Entire Existence for This ...
Name: Title, dtype: object","906    2020-05-27T18:37:00.0000000Z
906            2020-06-03T13:07:38Z
Name: Datetime, dtype: object","906     This Day
906    Dnyuz.com
Name: Source, dtype: object","906    https://www.thisdaylive.com/index.php/2020/05/...
906    https://dnyuz.com/2020/06/03/the-c-d-c-waited-...
Name: URL, dtype: object"
794,"907    One Researcher’s Reflection On Novel Virus Dri...
907    Remdesivir: US buys up almost entire world sup...
Name: Title, dtype: object","907    2020-06-15T15:22:00.0000000Z
907            2020-07-01T00:14:00Z
Name: Datetime, dtype: object","907         Forbes
907    Independent
Name: Source, dtype: object","907    https://www.forbes.com/sites/brittanychambers/...
907    https://www.independent.co.uk/news/world/ameri...
Name: URL, dtype: object"
795,"908    How the UAE can improve food security amid Cov...
908    How Americans Have Panicked About The Coronavi...
Name: Title, dtype: object","908    2020-05-28T11:18:00.0000000Z
908            2020-06-15T14:02:38Z
Name: Datetime, dtype: object","908    Gulf News
908       Forbes
Name: Source, dtype: object","908    https://gulfnews.com/business/how-the-uae-can-...
908    https://www.forbes.com/sites/kenrapoza/2020/06...
Name: URL, dtype: object"
796,"909    Apollo Hospitals Group Integrates Zebra Medica...
909    7 Lessons for Australia’s Health System from t...
Name: Title, dtype: object","909    2020-06-01T11:26:00.0000000Z
909            2020-06-22T07:00:47Z
Name: Datetime, dtype: object","909        Business Wire
909    Gizmodo Australia
Name: Source, dtype: object","909    https://www.businesswire.com/news/home/2020060...
909    https://www.gizmodo.com.au/2020/06/7-lessons-f...
Name: URL, dtype: object"
797,"910    SC coronavirus cases continue to soar as healt...
910    Keeping People Safe and Informed About the Cor...
Name: Title, dtype: object","910    2020-06-14T19:07:00.0000000Z
910            2020-07-02T16:00:27Z
Name: Datetime, dtype: object","910    Charlotte Observer
910                Fb.com
Name: Source, dtype: object","910    https://www.charlotteobserver.com/news/state/s...
910       https://about.fb.com/news/2020/07/coronavirus/
Name: URL, dtype: object"
798,"911    ""People suffer alone and they don't need to"": ...
911    Health Insurance Companies Thrive While the Pa...
Name: Title, dtype: object","911    2020-05-27T13:13:00.0000000Z
911            2020-06-21T09:10:11Z
Name: Datetime, dtype: object","911       KTUU.com
911    Daily Beast
Name: Source, dtype: object","911    https://www.ktuu.com/content/news/People-suffe...
911    https://www.thedailybeast.com/health-insurance...
Name: URL, dtype: object"
799,"912    Coronavirus survival comes with a $1.1 million...
912    Coronavirus: Brazil judge orders Bolsonaro to ...
Name: Title, dtype: object","912    2020-06-12T23:53:00.0000000Z
912            2020-06-09T19:29:42Z
Name: Datetime, dtype: object","912          Seattle Times
912    Yahoo Entertainment
Name: Source, dtype: object","912    https://www.seattletimes.com/seattle-news/insp...
912    https://news.yahoo.com/coronavirus-brazil-judg...
Name: URL, dtype: object"
800,"913    Illinois Hospital Fighting To Serve COVID-19 P...
913    Billionaires, Startups Team Up to Fix Broken I...
Name: Title, dtype: object","913    2020-05-23T20:36:00.0000000Z
913            2020-06-22T22:30:00Z
Name: Datetime, dtype: object","913                    NPR
913    Yahoo Entertainment
Name: Source, dtype: object","913    https://www.npr.org/2020/05/23/861438292/illin...
913    https://finance.yahoo.com/news/billionaires-st...
Name: URL, dtype: object"
801,"914    Rebuilding America: What will health care look...
914                        The Corona Depression Is Here
Name: Title, dtype: object","914    2020-05-29T15:22:00.0000000Z
914            2020-06-25T13:00:00Z
Name: Datetime, dtype: object","914    USA Today
914       Forbes
Name: Source, dtype: object","914    https://www.usatoday.com/story/news/health/202...
914    https://www.forbes.com/sites/patrickwwatson/20...
Name: URL, dtype: object"
802,"915    Impact of COVID-19 on US hospitals worse than ...
915    Prominent Study Showing Severe Hydroxychloroqu...
Name: Title, dtype: object","915    2020-05-29T16:16:00.0000000Z
915            2020-06-04T22:39:00Z
Name: Datetime, dtype: object","915    Medical News Today
915     New York Magazine
Name: Source, dtype: object","915    https://www.medicalnewstoday.com/articles/impa...
915    http://nymag.com/intelligencer/2020/06/treatin...
Name: URL, dtype: object"
803,"916    Coronavirus: US hospitals cut back use of hydr...
916    US States See Spike in COVID-19 Hospitalizatio...
Name: Title, dtype: object","916    2020-05-29T10:20:00.0000000Z
916            2020-06-09T20:17:04Z
Name: Datetime, dtype: object","916               العربية.نت
916    Sputnik International
Name: Source, dtype: object","916    https://english.alarabiya.net/en/coronavirus/2...
916    https://sputniknews.com/us/202006091079570083-...
Name: URL, dtype: object"
804,"917    The Latest: 4 Kenya presidential staff are COV...
917    With 265 Ideas, Coronavirus Panel Calls for US...
Name: Title, dtype: object","917    2020-06-15T15:05:00.0000000Z
917            2020-06-15T22:49:48Z
Name: Datetime, dtype: object","917    Charlotte Observer
917          Daily Signal
Name: Source, dtype: object","917    https://www.charlotteobserver.com/news/article...
917    https://www.dailysignal.com/2020/06/15/with-26...
Name: URL, dtype: object"
805,"918    Chilli paste to haircuts: Thai tourism workers...
918    The World Needs A Better Way To Address The Ch...
Name: Title, dtype: object","918    2020-05-12T10:09:00.0000000Z
918            2020-06-17T12:00:00Z
Name: Datetime, dtype: object","918    Channel NewsAsia Singapore
918                        Forbes
Name: Source, dtype: object","918    https://www.channelnewsasia.com/news/asia/covi...
918    https://www.forbes.com/sites/forbesnonprofitco...
Name: URL, dtype: object"
806,"919    Dallas County Reports 3 Deaths, 345 New COVID-...
919    The Only Hospital in Town Was Failing. They Pr...
Name: Title, dtype: object","919    2020-06-13T20:33:00.0000000Z
919            2020-06-04T09:00:00Z
Name: Datetime, dtype: object","919       NBC DFW
919    ProPublica
Name: Source, dtype: object","919    https://www.nbcdfw.com/news/coronavirus/dallas...
919    https://www.propublica.org/article/the-only-ho...
Name: URL, dtype: object"
807,"920    US COVID-19 patients have longer hospital stay...
920    PPE, Face Masks, And No Alcohol. Is Passenger ...
Name: Title, dtype: object","920    2020-05-27T14:25:00.0000000Z
920            2020-06-19T14:28:31Z
Name: Datetime, dtype: object","920    Futurity News
920           Forbes
Name: Source, dtype: object","920    https://www.futurity.org/covid-19-patients-hos...
920    https://www.forbes.com/sites/michelerobson/202...
Name: URL, dtype: object"
808,"921    Partners Ramps Up Coronavirus Testing Of Patie...
921    From hospitals to households, we can all be be...
Name: Title, dtype: object","921    2020-05-22T20:49:00.0000000Z
921            2020-06-24T08:41:14Z
Name: Datetime, dtype: object","921                       WBUR
921    The Conversation Africa
Name: Source, dtype: object","921    https://www.wbur.org/commonhealth/2020/05/22/p...
921    https://theconversation.com/from-hospitals-to-...
Name: URL, dtype: object"
809,"922    Coronavirus in Illinois updates: Here’s what h...
922    High-tech lab delivers critical services durin...
Name: Title, dtype: object","922    2020-06-13T18:24:00.0000000Z
922            2020-06-30T12:30:20Z
Name: Datetime, dtype: object","922    Chicago Tribune
922        Mirage News
Name: Source, dtype: object","922    https://www.chicagotribune.com/coronavirus/ct-...
922    https://www.miragenews.com/high-tech-lab-deliv...
Name: URL, dtype: object"
810,"923    COVID-19: Health experts back Delhi government...
923    Analysis: Brazil and its lack of leadership am...
Name: Title, dtype: object","923    2020-05-30T08:16:00.0000000Z
923            2020-06-08T17:30:14Z
Name: Datetime, dtype: object","923    The New Indian Express
923                  Euronews
Name: Source, dtype: object","923    https://www.newindianexpress.com/cities/delhi/...
923    https://www.euronews.com/2020/06/08/analysis-l...
Name: URL, dtype: object"
811,"924    Patients share beds as coronavirus cases overw...
924               What to Do When Work Feels Meaningless
Name: Title, dtype: object","924    2020-05-29T02:07:00.0000000Z
924            2020-06-03T13:00:00Z
Name: Datetime, dtype: object","924               The Guardian
924    Harvard Business Review
Name: Source, dtype: object","924    https://www.theguardian.com/world/2020/may/29/...
924    https://hbr.org/2020/06/what-to-do-when-work-f...
Name: URL, dtype: object"
812,"925    US hospitals slash use of hydroxychloroquine, ...
925                                   Times are changing
Name: Title, dtype: object","925    2020-05-29T10:24:00.0000000Z
925            2020-06-10T19:00:00Z
Name: Datetime, dtype: object","925    Channel NewsAsia Singapore
925              Business Insider
Name: Source, dtype: object","925    https://www.channelnewsasia.com/news/world/cov...
925    https://www.businessinsider.com/public-opinion...
Name: URL, dtype: object"
813,"926    Altered by COVID-19, Minnesota hospitals and n...
926    America’s reopening is dangerous. Canada has a...
Name: Title, dtype: object","926    2020-05-28T18:53:00.0000000Z
926            2020-06-02T13:50:00Z
Name: Datetime, dtype: object","926    MSN
926    Vox
Name: Source, dtype: object","926    https://www.msn.com/en-us/health/medical/alter...
926    https://www.vox.com/future-perfect/2020/6/2/21...
Name: URL, dtype: object"
814,"927    Top fed official says COVID-19 'was unpreceden...
927    GEO Group’s Blundering Response to the Pandemi...
Name: Title, dtype: object","927    2020-06-12T22:41:00.0000000Z
927            2020-06-17T10:00:02Z
Name: Datetime, dtype: object","927    WCVB Channel 5 Boston
927            The Intercept
Name: Source, dtype: object","927    https://www.wcvb.com/article/top-fed-official-...
927    https://theintercept.com/2020/06/17/halfway-ho...
Name: URL, dtype: object"
815,"928    California hospitals struggle financially afte...
928    We got an exclusive look at the presentation t...
Name: Title, dtype: object","928    2020-05-28T11:18:00.0000000Z
928            2020-06-22T19:53:00Z
Name: Datetime, dtype: object","928             Reuters
928    Business Insider
Name: Source, dtype: object","928    https://www.reuters.com/article/us-health-coro...
928    https://www.businessinsider.com/pitch-deck-ced...
Name: URL, dtype: object"
816,"929    Non-COVID hospital bed use up, stroke survivor...
929                            JetBlue: Dark Skies Ahead
Name: Title, dtype: object","929    2020-05-27T23:14:00.0000000Z
929            2020-06-10T15:08:23Z
Name: Datetime, dtype: object","929              MSN
929    Seeking Alpha
Name: Source, dtype: object","929    https://www.msn.com/en-us/news/us/non-covid-ho...
929    https://seekingalpha.com/article/4353064-jetbl...
Name: URL, dtype: object"
817,"930    Black Coronavirus Patients Land in Hospitals M...
930    Can the Russian Health Care System Cope With t...
Name: Title, dtype: object","930    2020-05-24T18:51:00.0000000Z
930            2020-06-09T15:33:35Z
Name: Datetime, dtype: object","930    New York Times
930     Thenation.com
Name: Source, dtype: object","930    https://www.nytimes.com/2020/05/23/health/coro...
930    https://www.thenation.com/article/world/russia...
Name: URL, dtype: object"
818,"931    This Chicago hospital shows why African Americ...
931    Tony Hawk calls Sky Brown 'a unicorn' on a ska...
Name: Title, dtype: object","931    2020-05-11T22:51:00.0000000Z
931            2020-07-01T11:47:40Z
Name: Datetime, dtype: object","931     PBS
931    ESPN
Name: Source, dtype: object","931    https://www.pbs.org/newshour/show/this-chicago...
931    https://www.espn.com/olympics/story/_/id/29364...
Name: URL, dtype: object"
819,"932    COVID-19 robot patrol rolled out in Belgian ho...
932             Coronavirus damages the endocrine system
Name: Title, dtype: object","932    2020-05-29T15:52:00.0000000Z
932            2020-07-02T04:00:00Z
Name: Datetime, dtype: object","932       Reuters
932    EurekAlert
Name: Source, dtype: object","932    https://www.reuters.com/article/us-health-coro...
932    https://www.eurekalert.org/pub_releases/2020-0...
Name: URL, dtype: object"
