,Title,Datetime,Source,URL
458,U.S. FDA Revokes Emergency Use Status of Drug Touted by Trump for COVID-19,2020-06-15T15:43:31+0000,New York Times,https://www.nytimes.com/reuters/2020/06/15/us/15reuters-health-coronavirus-hydroxychloroquine-fda.html
459,Covid-19 and the Big Government Problem,2020-04-11T00:18:50+0000,New York Times,https://www.nytimes.com/2020/04/10/opinion/coronavirus-FDA.html
460,"To Fight Covid-19, Don’t Neglect Immunity and Inflammation",2020-05-25T09:00:15+0000,New York Times,https://www.nytimes.com/2020/05/25/well/live/to-fight-covid-19-dont-neglect-immunity-and-inflammation.html
461,Europe Sets Sights on Dud Antibody Tests Amid COVID-19 Free-For-All,2020-06-11T06:04:25+0000,New York Times,https://www.nytimes.com/reuters/2020/06/11/world/europe/11reuters-health-coronavirus-eu-tests-insight.html
462,‘A Terrible Price’: The Deadly Racial Disparities of Covid-19 in America,2020-04-29T09:00:14+0000,New York Times,https://www.nytimes.com/2020/04/29/magazine/racial-disparities-covid-19.html
463,Coronavirus as a Reminder of the Urgency of Getting Your Vaccines,2020-04-27T09:00:08+0000,New York Times,https://www.nytimes.com/2020/04/27/well/live/coronavirus-as-a-reminder-of-the-urgency-of-getting-your-vaccines.html
464,New Delhi Nurses Protest as Cracks Show in Indian Healthcare,2020-06-05T14:31:26+0000,New York Times,https://www.nytimes.com/aponline/2020/06/05/world/asia/ap-as-virus-outbreak-india-nurses.html
465,Risk of New Lockdowns Rises With Fear of Second COVID-19 Wave,2020-06-12T08:52:44+0000,New York Times,https://www.nytimes.com/reuters/2020/06/12/world/europe/12reuters-health-coronavirus-secondwave.html
466,FDA Authorizes COVID-19 Saliva Test by Phosphorus Diagnostics,2020-06-08T13:08:04+0000,New York Times,https://www.nytimes.com/reuters/2020/06/08/us/08reuters-health-coronavirus-phosphorus.html
467,India's Zydus Cadila to Make Gilead's Potential COVID-19 Drug Remdesivir,2020-06-12T14:19:32+0000,New York Times,https://www.nytimes.com/reuters/2020/06/12/world/asia/12reuters-health-coronavirus-cadila-health.html
468,AstraZeneca Agrees to Supply Europe With 400 Million Doses of COVID-19 Vaccine,2020-06-13T13:34:26+0000,New York Times,https://www.nytimes.com/reuters/2020/06/13/world/europe/13reuters-health-coronavirus-vaccines.html
469,AstraZeneca Agrees to Supply Europe With 400 Million Doses of COVID-19 Vaccine,2020-06-14T15:04:25+0000,New York Times,https://www.nytimes.com/reuters/2020/06/14/world/europe/14reuters-health-coronavirus-vaccines.html
470,Another Thing to Fear Out There: Coronavirus Scammers,2020-04-05T09:00:10+0000,New York Times,https://www.nytimes.com/2020/04/05/us/politics/coronavirus-scams-fraud-price-gouging.html
471,The Public Has Been Forgiving. But Hospitals Got Some Things Wrong.,2020-05-22T09:00:12+0000,New York Times,https://www.nytimes.com/2020/05/22/opinion/sunday/coronavirus-medical-errors-hospitals.html
472,"‘Hospital Needs to Be Quarantined,’ but Works On in Country at War",2020-05-01T06:33:57+0000,New York Times,https://www.nytimes.com/2020/05/01/world/asia/afghanistan-coronavirus-hospitals.html
473,"He Went to 3 Hospitals. When He Finally Got a Bed, It Was Too Late.",2020-04-19T18:31:11+0000,New York Times,https://www.nytimes.com/2020/04/19/nyregion/new-york-new-jersey-coronavirus-hospitals.html
474,Inside the Public Hospitals Trying to Save New York,2020-04-15T20:14:45+0000,New York Times,https://www.nytimes.com/interactive/2020/04/15/magazine/new-york-hospitals.html
475,Scientists Link Covid-19 Risk to Genetic Variations,2020-06-03T09:23:44+0000,New York Times,https://www.nytimes.com/2020/06/03/world/coronavirus-live.html
476,Coronavirus in N.Y.: ‘Deluge’ of Cases Begins Hitting Hospitals,2020-03-20T21:37:46+0000,New York Times,https://www.nytimes.com/2020/03/20/nyregion/ny-coronavirus-hospitals.html
477,Idled Cruise Line’s Offer: Use Our Ships as Hospitals. Is That a Good Idea?,2020-03-20T21:35:10+0000,New York Times,https://www.nytimes.com/2020/03/20/travel/coronavirus-carnival-cruise-ships-hospitals.html
478,32 Days on a Ventilator: One Covid Patient’s Fight to Breathe Again,2020-04-26T16:23:47+0000,New York Times,https://www.nytimes.com/2020/04/26/health/coronavirus-patient-ventilator.html
479,Low-Tech Way to Help Some Covid Patients: Flip Them Over,2020-05-13T18:38:38+0000,New York Times,https://www.nytimes.com/2020/05/13/health/coronavirus-proning-lungs.html
480,Trump to Tap New Company to Make Covid-19 Drugs in the U.S.,2020-05-19T02:37:11+0000,New York Times,https://www.nytimes.com/2020/05/18/us/politics/trump-coronavirus-drug-manufacturing.html
481,One Rich N.Y. Hospital Got Warren Buffett’s Help. This One Got Duct Tape.,2020-04-26T07:00:13+0000,New York Times,https://www.nytimes.com/2020/04/26/nyregion/coronavirus-new-york-university-hospital.html
482,Gilead to Expand Coronavirus Drug Trials to Other Countries,2020-02-26T23:48:45+0000,New York Times,https://www.nytimes.com/2020/02/26/health/coronavirus-gilead-drug-trials.html
483,"For 4 Days, the Hospital Thought He Had Just Pneumonia. It Was Coronavirus.",2020-03-10T17:25:12+0000,New York Times,https://www.nytimes.com/2020/03/10/nyregion/coronavirus-new-rochelle-pneumonia.html
484,Hoping for a Covid Vaccine and Recalling the One for Smallpox,2020-05-25T09:00:11+0000,New York Times,https://www.nytimes.com/2020/05/25/well/family/covid-vaccine-smallpox-coronavirus.html
485,Exploring open-source ventilators: Apollo Ventilator,2020-06-02T10:21:09Z,,https://blog.arduino.cc/2020/06/02/exploring-open-source-ventilators-apollo-ventilator/
486,"Ontario needs to be more transparent with COVID-19 data, critics say",2020-05-28T08:00:00Z,,https://www.cbc.ca/news/health/ontario-covid-19-transparency-1.5587459
487,Sci-fi Interfaces,2020-05-16T17:55:18Z,,https://scifiinterfaces.com/
488,Saying it with dance: How doctors spread awareness on COVID-19,2020-05-14T11:19:04Z,,https://www.thehindu.com/life-and-style/fitness/30-women-ophthalmologists-from-aravind-eye-care-system-act-and-dance-to-some-peppy-music-to-show-people-how-to-stay-safe-during-the-pandemic/article31582631.ece
489,"In-depth: Despite some hiccups, COVID-19 is VR's time to shine",2020-05-29T19:22:53Z,,https://www.mobihealthnews.com/news/depth-despite-some-hiccups-covid-19-vrs-time-shine
490,Special Report: COVID deepens the other opioid crisis - a shortage of hospital painkillers,2020-06-09T11:43:49Z,,https://www.reuters.com/article/us-health-coronavirus-opioids-specialrep-idUSKBN23G1GM
491,"The rise of robots, automation and e-commerce in the post-pandemic world",2020-05-21T17:00:09Z,,https://www.euronews.com/2020/05/21/the-rise-of-robots-automation-and-e-commerce-in-the-post-pandemic-world
492,COVID-19 deepens the other opioid crisis: A shortage of hospital painkillers,2020-06-09T13:25:39Z,,https://www.channelnewsasia.com/news/world/covid-19-deepens-the-other-opioid-crisis-a-shortage-of-hospital-12819660
493,"5,368 dead and counting: An investigation of state failures as crisis rampaged through N.J. nursing homes - NJ.com",2020-05-20T15:26:01Z,,https://www.nj.com/coronavirus/2020/05/5300-dead-and-counting-an-investigation-of-state-failures-as-crisis-rampaged-through-nj-nursing-homes.html
494,30 Couples Who Still Made Their Weddings Work Despite The Quarantine Messing Up Their Plans,2020-05-26T13:10:28Z,,https://www.demilked.com/weddings-during-the-quarantine/
495,The Daily Edit – The New York Times: Michael Kirby,2020-06-03T14:36:01Z,,https://aphotoeditor.com/2020/06/03/the-daily-edit-the-new-york-times-michael-kirby/
496,The race is on for PPE in the Mass. business community,2020-05-12T00:16:01Z,,https://www.bostonglobe.com/2020/05/11/business/race-is-ppe-mass-business-community/
497,Quarantine Can’t Stop The Weddings! (29 pics),2020-05-26T14:06:10Z,,https://izismile.com/2020/05/26/quarantine_cant_stop_the_weddings_29_pics.html
498,Meru Nurse Forced to Wear Garbage Bag As PPE,2020-05-15T17:11:50Z,,https://allafrica.com/stories/202005150800.html
499,Things fall apart,2020-06-04T00:06:00Z,,https://africasacountry.com/2020/06/things-fall-apart/
500,How the Louvre’s dashing director saved his museum from the Nazis,2020-05-09T16:13:56Z,,https://nypost.com/2020/05/09/how-the-louvres-director-saved-his-museum-from-the-nazis/
501,A 'bewildering' experience: Psychologist offers advice for mourning death of loved one during coronavirus,2020-05-24T14:15:08Z,,https://www.azcentral.com/story/news/local/arizona-health/2020/05/24/psychologist-offers-advice-mourning-death-loved-ones-during-covid-19/5240680002/
502,Masaka Hospital Given Tents to Accommodate Surging COVID-19 Cases,2020-06-08T10:04:28Z,,https://allafrica.com/stories/202006080541.html
503,COVID-19 - Mpilo Hospital Health Workers Quarantined,2020-06-09T12:00:45Z,,https://allafrica.com/stories/202006090471.html
504,Zimbabwe: 197 Hospital Workers in Self-Quarantine,2020-06-08T10:50:31Z,,https://allafrica.com/stories/202006080674.html
505,"Performing surgeries while wearing PPE is tough, say surgeons",2020-05-29T11:15:56Z,,https://www.thehindu.com/news/cities/chennai/performing-surgeries-while-wearing-ppe-is-tough-say-surgeons/article31702809.ece
506,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T03:21:21Z,,https://newsinfo.inquirer.net/1273470/coronavirus-lockdowns-could-spark-rise-in-hiv-infections-experts-warn
507,COVID deepens the other opioid crisis: a shortage of hospital painkillers in US,2020-06-09T20:54:20Z,,https://bdnews24.com/world/americas/2020/06/10/covid-deepens-the-other-opioid-crisis-a-shortage-of-hospital-painkillers-in-us
508,"In the fight to treat coronavirus, your lungs are a battlefield",2020-05-09T22:18:25Z,,https://bdnews24.com/health/2020/05/10/in-the-fight-to-treat-coronavirus-your-lungs-are-a-battlefield
509,Special Report: COVID deepens the other opioid crisis: a shortage of hospital painkillers,2020-06-09T11:21:00Z,,https://www.thestar.com.my/news/world/2020/06/09/special-report-covid-deepens-the-other-opioid-crisis-a-shortage-of-hospital-painkillers
510,Testing times: How a health workforce jumped up to help stamp-out New Zealand’s coronavirus crisis,2020-05-23T17:00:00Z,,https://www.stuff.co.nz/national/health/coronavirus/300019031/testing-times-how-a-health-workforce-jumped-up-to-help-stampout-new-zealands-coronavirus-crisis
511,Special Report: COVID deepens the other opioid crisis: a shortage of hospital painkillers,2020-06-09T11:09:19Z,,https://af.reuters.com/article/worldNews/idAFKBN23G1GK
512,Protests roil the city — NYC reopening set for June 8 — New Yorkers left to improvise on transportation,2020-06-01T11:07:49Z,,https://www.politico.com/newsletters/new-york-playbook/2020/06/01/protests-roil-the-city-nyc-reopening-set-for-june-8-new-yorkers-left-to-improvise-on-transportation-489386
513,MMDA says no to pop-up bike lanes,2020-06-07T14:10:18Z,,https://motioncars.inquirer.net/65933/mmda-says-no-to-pop-up-bike-lanes
514,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T02:35:33Z,,https://www.rappler.com/science-nature/life-health/260641-coronavirus-lockdowns-could-spark-rise-hiv-infections
515,"We Might Have a Coronavirus Vaccine by December, but That Doesn’t Mean You’ll Get It Then",2020-06-03T10:00:50Z,,https://www.motherjones.com/coronavirus-updates/2020/06/we-might-have-a-coronavirus-vaccine-by-december-but-that-doesnt-mean-youll-get-it-then/
516,Is Telehealth an Answer to Military Mental Health Stigma?,2020-05-13T20:08:34Z,,https://www.psychologytoday.com/ca/blog/alpha-blog-charlie/202005/is-telehealth-answer-military-mental-health-stigma
517,Is Telehealth an Answer to Military Mental Health Stigma?,2020-05-13T20:08:34Z,,https://www.psychologytoday.com/intl/blog/alpha-blog-charlie/202005/is-telehealth-answer-military-mental-health-stigma
518,“A Lot of It Is in Our Hands”: Rebecca Solnit on the Transformative Potential of Every Crisis,2020-05-22T10:00:27Z,,https://www.motherjones.com/media/2020/05/solnit-crisis-pandemic-coronavirus-paradise-built-in-hell/
519,Covid-19 has forced medical interpreters to make a hasty switch to digital,2020-06-09T09:00:03Z,,https://qz.com/1865674/covid-19-has-forced-some-medical-interpretation-to-go-digital/
520,Improvisation and medical mysteries in the COVID-19 ICU,2020-05-10T21:08:32Z,,https://www.bostonglobe.com/2020/05/10/metro/improvisation-medical-mysteries-covid-19-icu/
521,"Subway changes, school schedules, parks shortfalls: News from around our 50 states",2020-06-04T08:15:33Z,,https://news.yahoo.com/subway-changes-school-schedules-parks-081533215.html
522,COVID-19 Took Chicago Black Lives First and Exposed Structural Racism,2020-05-12T16:18:13Z,,https://truthout.org/video/covid-19-took-chicago-black-lives-first-and-exposed-structural-racism/
523,"Post-COVID Health Care: More Screens, Less Red Tape?",2020-05-22T04:00:00Z,,https://hbswk.hbs.edu/item/post-covid-health-care-more-screens-less-red-tape
524,COVID-19 Vaccination: What the Plan Looks Like,2020-05-27T04:01:00Z,,https://www.lewrockwell.com/2020/05/jon-rappoport/covid-19-vaccination-what-the-plan-looks-like/
525,The Massive Trump Coronavirus Supply Effort that the Media Loves to Hate,2020-05-18T18:36:16Z,,https://news.yahoo.com/massive-trump-coronavirus-supply-effort-183616730.html
526,What Hospitals Overwhelmed by Covid-19 Can Learn From Startups,2020-05-22T14:00:00Z,,https://hbr.org/2020/05/what-hospitals-overwhelmed-by-covid-19-can-learn-from-startups
527,El Salvador quarantine centres become points of contagion,2020-05-17T14:24:59Z,,https://www.thestar.com/news/world/americas/2020/05/17/el-salvador-quarantine-centres-become-points-of-contagion.html
528,The Dunkirk delusion: From our finest hour to the coronavirus crisis,2020-05-20T14:32:14Z,,https://www.newstatesman.com/politics/uk/2020/05/dunkirk-delusion-our-finest-hour-coronavirus-crisis
529,The Dunkirk delusion,2020-05-20T14:32:14Z,,https://www.newstatesman.com/politics/uk/2020/05/dunkirk-delusion
530,Riots Return To France's No-Go Zones,2020-05-12T07:30:00Z,,https://www.zerohedge.com/geopolitical/riots-return-frances-no-go-zones
531,What Hospitals Overwhelmed by Covid-19 Can Learn From Startups,2020-05-22T12:25:47Z,,https://hbr.org/2020/05/what-hospitals-overwhelmed-by-covid-19-can-learn-from-startups?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+harvardbusiness+%28HBR.org%29
532,El Salvador quarantine centers become points of contagion,2020-05-17T14:24:06Z,,https://apnews.com/dbbfbe2ab5ef904dfaa8026c934594a6
533,El Salvador quarantine centers become points of contagion,2020-05-17T14:27:28Z,,https://www.washingtonpost.com/world/the_americas/el-salvador-quarantine-centers-become-points-of-contagion/2020/05/17/889e3e26-984a-11ea-ad79-eef7cd734641_story.html
534,Recasting Stores in a Pandemic and Its Aftermath,2020-05-26T04:01:55Z,,https://wwd.com/business-news/retail/recasting-stores-in-a-pandemic-and-its-aftermath-1203634719/
535,"If the coronavirus fight is a “war,” Trump has been a disastrous commander in chief",2020-05-26T11:30:00Z,,https://www.vox.com/2020/5/26/21267396/coronavirus-trump-war-fauci-ppe
536,El Salvador quarantine centers become points of contagion,2020-05-17T14:26:08Z,,https://abcnews.go.com/International/wireStory/el-salvador-quarantine-centers-points-contagion-70730397
537,Masks make communicating hard — here’s how to help,2020-05-15T14:00:00Z,,https://www.today.com/health/how-communicate-mask-people-who-are-deaf-or-hard-hearing-t181586
538,Questions on reopening New York's economy baffle businesses - The Republic,2020-05-29T16:26:10Z,,http://www.therepublic.com/2020/05/29/us-virus-outbreak-new-york-6/
539,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T01:45:54Z,,https://news.yahoo.com/coronavirus-lockdowns-could-spark-rise-hiv-infections-experts-013430210.html
540,NYC Eyes June 8 for First Phase of Reopening,2020-05-30T01:27:26Z,,https://www.billboard.com/articles/news/9393775/nyc-first-phase-reopening
541,"They packed facemasks and sunblock, and keep a healthy distance -- Rhode Islanders headed to the beach to kick off summer",2020-05-25T21:57:10Z,,https://www.bostonglobe.com/2020/05/25/metro/they-packed-facemasks-sunblock-keep-healthy-distance-rhode-islanders-headed-beach-kick-off-summer/
542,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T10:29:59Z,,https://www.rawstory.com/2020/05/coronavirus-lockdowns-could-spark-rise-in-hiv-infections-experts-warn/
543,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T02:45:00Z,,https://www.bangkokpost.com/world/1916696/coronavirus-lockdowns-could-spark-rise-in-hiv-infections-experts-warn
544,Life inside the Quality Inn turned isolation hotel in Revere,2020-05-10T22:46:15Z,,https://www.bostonglobe.com/2020/05/10/metro/life-inside-quality-inn-turned-isolation-hotel-revere/
545,"US lockdowns could see rise in HIV infections, experts warn",2020-05-12T02:55:44Z,,https://www.freemalaysiatoday.com/category/world/2020/05/12/us-lockdowns-could-see-rise-in-hiv-infections-experts-warn/
546,New York City eyes June 8 for first phase of reopening,2020-05-29T18:23:49Z,,https://abcnews.go.com/Health/wireStory/york-city-eyes-june-phase-reopening-70958138
547,"Uganda: Coronavirus Lockdowns Could Spark Rise in HIV Infections, Experts Warn",2020-05-12T11:46:21Z,,https://allafrica.com/stories/202005120525.html
548,New York City eyes June 8 for first phase of reopening,2020-05-29T18:23:06Z,,https://lancasteronline.com/business/nation/new-york-city-eyes-june-8-for-first-phase-of-reopening/article_0412f7c7-3296-55dd-88e5-14980b537211.html
549,"Coronavirus lockdowns could spark rise in HIV infections, experts warn",2020-05-12T06:31:36Z,,https://www.japantimes.co.jp/news/2020/05/12/world/science-health-world/coronavirus-lockdowns-hiv/
550,New York City eyes June 8 for first phase of reopening,2020-06-02T03:33:30Z,,https://www.wilx.com/content/news/New-York-City-eyes-June-8-for-first-phase-of-reopening-570870601.html
551,"Zoom says it's investigating outages, limited Church services disrupted",2020-05-17T21:58:28Z,,https://www.wusa9.com/article/news/health/coronavirus/zoom-outages-limited-investigating-church-services-disrupted/507-4fb28044-7941-42ee-9b0c-51fd35214fd7
552,949 New York Readers on Summer Travel and Quarantine Pods,2020-05-30T16:09:28Z,,http://nymag.com/intelligencer/2020/05/coronavirus-poll-quarantine-pods-summer-travel.html
553,SOURCE SPORTS: Patrick Ewing Returns Home From Hospital After Testing Positive For COVID-19,2020-05-26T13:03:00.0000000Z,The Source Magazine,https://thesource.com/2020/05/26/source-sports-patrick-ewing-returns-home-from-hospital-after-testing-positive-for-covid-19/
554,COPD innovation may keep Covid patients off ventilators,2020-06-01T05:56:00.0000000Z,Israel21c,https://www.israel21c.org/copd-innovation-may-keep-covid-patients-off-ventilators/
555,Coronavirus care in hospitals will be different come fall -- here's how,2020-05-29T13:38:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/coronavirus-care-in-hospitals-will-be-different-come-fall-heres-how/ar-BB14KNBM
556,Apollo Hospitals Group Integrates Zebra Medical Vision’s AI for COVID-19 Detection and Disease Progression Tracking,2020-06-01T11:26:00.0000000Z,Business Wire,https://www.businesswire.com/news/home/20200601005393/en/Apollo-Hospitals-Group-Integrates-Zebra-Medical-Vision%E2%80%99s
557,Commentary: Fear of catching coronavirus is leading some patients to delay non-COVID-19 hospital visits,2020-05-27T08:19:00.0000000Z,Channel NewsAsia Singapore,https://www.channelnewsasia.com/news/commentary/fearing-coronavirus-patients-delaying-hospital-follow-up-doctors-12769916
558,Covid-19: Health and safety at Groote Schuur Hospital,2020-05-29T00:00:00.0000000Z,Health24.com,https://www.health24.com/Medical/Infectious-diseases/Coronavirus/covid-19-health-and-safety-at-groote-schuur-hospital-20200526
559,"US hospitals slash use of hydroxychloroquine, the drug Trump touts for coronavirus",2020-05-29T19:26:00.0000000Z,The Hill,https://thehill.com/changing-america/well-being/prevention-cures/500163-us-hospitals-slash-use-of-hydroxychloroquine-the
560,'We're still here': Pa. hospitals start to rebuild after coronavirus losses,2020-05-28T15:57:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/we-re-still-here-pa-hospitals-start-to-rebuild-after-coronavirus-losses/ar-BB14HsMQ
561,Ghaziabad asks private hospitals to create Covid-19 wards at their facilities,2020-05-30T23:06:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/ghaziabad-asks-private-hospitals-to-create-covid-19-wards-at-their-facilities/story-7ewlsyyiXeAh0z8hODiH3J.html
562,Lake County hospitals resume elective procedures halted due to COVID-19,2020-05-28T04:44:00.0000000Z,Chicago Tribune,https://www.chicagotribune.com/suburbs/lake-county-news-sun/ct-lns-vista-resumes-services-st-0529-20200528-yji4uxy2grcj7k3rs44qjmhaze-story.html
563,Could taking hydroxychloroquine for coronavirus be more harmful than helpful?,2020-05-29T11:53:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-05-hydroxychloroquine-coronavirus.html
564,This coronavirus immune clue discovery could be the biggest one yet,2020-06-01T11:41:00.0000000Z,TweakTown,https://www.tweaktown.com/news/72875/this-coronavirus-immune-clue-discovery-could-be-the-biggest-one-yet/index.html
565,Dangerous blood clots pose a perplexing coronavirus threat,2020-05-26T21:14:00.0000000Z,Los Angeles Times,https://www.latimes.com/science/story/2020-05-26/blood-clots-pose-coronavirus-threat
566,Can Nitric Oxide Prevent COVID-19 Infection or Progression?,2020-05-26T17:57:00.0000000Z,Medscape,https://www.medscape.com/viewarticle/931126
567,New study confirms stroke patients are significantly delaying treatment amid COVID-19 pandemic,2020-05-28T19:57:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-05-patients-significantly-treatment-covid-pandemic.html
568,Research finds delayed treatment for ischemic stroke patients during COVID-19 pandemic,2020-05-28T00:00:00.0000000Z,News Medical,https://www.news-medical.net/news/20200528/Research-finds-delayed-treatment-for-ischemic-stroke-patients-during-COVID-19-pandemic.aspx
569,"COVID-19 tore through this Utah family. Experimental treatments saved one, but not all, of them.",2020-05-28T00:00:00.0000000Z,The Salt Lake Tribune,https://www.sltrib.com/news/2020/06/02/covid-tore-through-this/
570,"Gregg County health authority says COVID-19 can lead to clots, heart attacks",2020-06-01T06:30:00.0000000Z,Longview News-Journal,https://www.news-journal.com/news/coronavirus/gregg-county-health-authority-says-covid-19-can-lead-to-clots-heart-attacks/article_0ca8a83a-a16c-11ea-9635-c359942f4e1a.html
571,Could taking hydroxychloroquine for coronavirus be more harmful than helpful?,2020-05-29T02:09:00.0000000Z,The Conversation,https://theconversation.com/could-taking-hydroxychloroquine-for-coronavirus-be-more-harmful-than-helpful-139309
572,Industry Voices—COVID-19 intersects with the maternal health crisis and the opioid epidemic,2020-05-27T00:01:00.0000000Z,Fierce Healthcare,https://www.fiercehealthcare.com/hospitals-health-systems/industry-voices-understanding-intersection-covid-19-maternal-health-crisis
573,"Stefanik, Tonko announce telehealth funding for Saratoga Hospital",2020-05-27T17:00:00.0000000Z,The Saratogian,https://www.saratogian.com/news/local-news/stefanik-tonko-announce-telehealth-funding-for-saratoga-hospital/article_8538acb0-9f86-11ea-bb4c-83f9a0d8de00.html
574,"Nearly one-quarter of COVID-19 deaths in Michigan from nursing homes, health department data shows",2020-05-28T11:23:00.0000000Z,Crain's Detroit,https://www.crainsdetroit.com/coronavirus/nearly-one-quarter-covid-19-deaths-michigan-nursing-homes-health-department-data-shows
575,Litchfield man credits experimental COVID-19 plasma treatment for his recovery,2020-05-27T18:30:00.0000000Z,New Hampshire Union Leader,https://www.unionleader.com/news/health/coronavirus/litchfield-man-credits-experimental-covid-19-plasma-treatment-for-his-recovery/article_149d9863-36c5-5ce4-9870-e76e17301fa8.html
576,"Athens health care facilities opening up, with some COVID-19 guidelines here to stay",2020-05-28T14:38:00.0000000Z,Athens Banner-Herald,https://www.onlineathens.com/news/20200528/athens-health-care-facilities-opening-up-with-some-covid-19-guidelines-here-to-stay
577,A Slower Running Pace Told This Doctor She Had COVID-19. Here’s Her Advice to Other Runners,2020-05-31T12:53:00.0000000Z,Runner's World,https://www.runnersworld.com/runners-stories/a32643924/runner-doctor-diagnosed-with-covid-19-coronavirus-advice/
578,St. Paul-based Ecolab plays key behind-the-scenes role in fight against COVID-19,2020-05-31T01:09:00.0000000Z,StarTribune,https://www.startribune.com/ecolab-s-footprints-on-many-covid-19-efforts-from-n95-mask-sterilization-to-hospital-units/570874612/
579,"Hospitals' financial losses, layoffs from coronavirus are a disaster",2020-05-29T11:08:00.0000000Z,Fox Business,https://www.foxbusiness.com/economy/hospitals-financial-losses-layoffs-coronavirus
580,"Terry Scholars Cook Up Way To Help Restaurants, Feed Hospital Workers",2020-06-01T00:00:00.0000000Z,University of Texas at Dallas,https://utdallas.edu/news/campus-community/terry-scholars-nonprofit-covid-19/
581,WVU partnership produces thousands of swabs to meet demands for COVID-19 testing,2020-05-27T00:00:00.0000000Z,News Medical,https://www.news-medical.net/news/20200527/WVU-partnership-produces-thousands-of-swabs-to-meet-demands-for-COVID-19-testing.aspx
582,"Coronavirus | No WHO bar on India testing HCQ as a preventive drug, says WHO chief scientist Soumya Swaminathan",2020-05-27T00:47:00.0000000Z,The Hindu,https://www.thehindu.com/sci-tech/health/coronavirus-no-who-bar-on-india-testing-hcq-as-a-preventive-drug-says-who-chief-scientist-soumya-swaminathan/article31682644.ece
583,New study: Stroke patients are significantly delaying treatment amid COVID-19,2020-05-28T16:51:00.0000000Z,EurekAlert!,https://www.eurekalert.org/pub_releases/2020-05/sons-nss052820.php
584,"From telemedicine to waiting-room protocols, coronavirus crisis is changing health-care delivery",2020-05-27T13:03:00.0000000Z,MLive,https://www.mlive.com/public-interest/2020/05/from-telemedicine-to-waiting-room-protocols-coronavirus-crisis-is-changing-health-care-delivery.html
585,Infectious Disease Strategist on ways to improve testing for COVID-19,2020-05-27T16:18:00.0000000Z,WGN Radio,https://wgnradio.com/bob-sirott/infectious-disease-strategist-on-ways-to-improve-testing-for-covid-19/
586,The U.S.-China relationship was sick before Covid,2020-05-29T01:15:00.0000000Z,Politico,https://www.politico.com/newsletters/politico-nightly-coronavirus-special-edition/2020/05/28/the-us-china-relationship-was-sick-before-covid-489359
587,UAE to the rescue: US state receives $20m worth of COVID-19 testing kits as gift,2020-05-23T12:53:00.0000000Z,Gulf News,https://gulfnews.com/world/gulf/uae-to-the-rescue-us-state-receives-20m-worth-of-covid-19-testing-kits-as-gift-1.71652716
588,"How New York, Florida and other states handled COVID-19 threat to nursing homes differently",2020-05-29T10:23:00.0000000Z,The Journal News,https://www.lohud.com/story/news/coronavirus/2020/05/29/how-new-york-florida-and-other-states-handled-covid-19-threat-to-nursing-homes-differently/5274048002/
589,Kent Co. Latinos with COVID-19 die younger and more often,2020-05-30T02:27:00.0000000Z,WOOD-TV,https://www.woodtv.com/news/target-8/kent-co-latinos-with-covid-19-die-younger-and-more-often/
590,Chicago Weather: Cool Sunday Before A Big Warmup In The Week,2020-06-14T12:14:00.0000000Z,CBS Boston / WBZ,https://chicago.cbslocal.com/video/4589534-chicago-weather-cool-sunday-before-a-big-warmup-in-the-week/
591,Dangerous blood clots pose a perplexing coronavirus threat,2020-05-26T16:17:00.0000000Z,Chicago Tribune,https://www.chicagotribune.com/coronavirus/ct-coronavirus-blood-clots-20200526-25x4q35lbvdq5iyqzw355mqxja-story.html
592,Rebuilding nursing homes after COVID-19,2020-06-01T16:32:00.0000000Z,Modern Healthcare,https://www.modernhealthcare.com/providers/rebuilding-nursing-homes-after-covid-19
593,"Coronavirus ravages poorer L.A. communities while slowing in wealthier ones, data show",2020-05-28T13:00:00.0000000Z,Los Angeles Times,https://www.latimes.com/california/story/2020-05-28/coronavirus-surge-in-poor-l-a-county-neighborhoods-reveals-two-americas
594,Covid-19: Lockdown takes heavy toll on SA’s TB response,2020-05-25T00:00:00.0000000Z,Health24.com,https://www.health24.com/Medical/Infectious-diseases/Coronavirus/covid-19-lockdown-takes-heavy-toll-on-sas-tb-response-20200521-4
595,"COVID-19: In Hard-Hit New York City, a Massive Team Effort at Mount Sinai",2020-05-28T22:50:00.0000000Z,WTOP News,https://wtop.com/news/2020/05/covid-19-in-hard-hit-new-york-city-a-massive-team-effort-at-mount-sinai/
596,Chicago coronavirus: Remdesivir drug trial patient describes recovery from COVID-19,2020-05-28T04:09:00.0000000Z,ABC 7 Chicago,https://abc7chicago.com/illinois-coronavirus-chicago-remdesivir-covid-19/6216180/
