,Title,Datetime,Source,URL
352,"John Stubits, remained true to his Hungarian heritage, passed away due to COVID-19 complications",2020-06-07T11:03:00.0000000Z,Detroit Free Press,https://www.freep.com/story/news/local/michigan/2020/06/07/john-stubits-true-his-hungarian-heritage-tested-positive-covid-19/5213237002/
358,Did Donald Trump Really Spend $2.5 Million on a Madagascan Herbal Coronavirus Remedy?,2020-06-13T18:03:00.0000000Z,The National Interest,https://nationalinterest.org/blog/reboot/did-donald-trump-really-spend-25-million-madagascan-herbal-coronavirus-remedy-162706
360,Risk of new lockdowns rises with fear of second COVID-19 wave,2020-06-12T19:58:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-secondwave-idUSKBN23J187
370,On the frontlines of Congo’s COVID-19 battle,2020-06-11T17:30:00.0000000Z,World Health Organization,https://www.afro.who.int/news/frontlines-congos-covid-19-battle
371,Preliminary Findings of T1D Exchange’s Population Health Surveillance Study of COVID-19 in Individuals with Type 1 Diabetes Published in Diabetes Care,2020-06-09T14:44:00.0000000Z,Business Wire,https://www.businesswire.com/news/home/20200609005240/en/Preliminary-Findings-T1D-Exchange%E2%80%99s-Population-Health-Surveillance
372,Surging Coronavirus Cases Push Latin America ‘to the Limit’,2020-06-09T09:40:00.0000000Z,New York Times,https://www.nytimes.com/2020/06/09/world/coronavirus-us-usa.html
390,Hospital workers exposed to coronavirus want more testing for themselves,2020-06-18T15:57:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/hospital-workers-exposed-to-coronavirus-want-more-testing-for-themselves/ar-BB15DjEM
452,Hospital policies questioned after employees are infected,2020-06-15T00:00:00.0000000Z,The Maui News,https://www.mauinews.com/news/local-news/2020/04/hospital-policies-questioned-after-employees-are-infected/
477,Apollo Hospitals Group Integrates Zebra Medical Vision’s AI for COVID-19 Detection and Disease Progression Tracking,2020-06-01T11:08:00.0000000Z,Business Wire,http://www.businesswire.com/news/home/20200601005393/en/Apollo-Hospitals-Group-Integrates-Zebra-Medical-Vision%E2%80%99s/?feedref=JjAwJuNHiystnCoBq_hl-YorNIXXeJUidDamMzBr2lUAKMtEGtRj-e8KfM-o9q9qrCOi9QzgjCezTS3Nw_X6kJUrpSBm-Hav1w-UkdSlG3miEx88JtThI8BEp2XznrHLRzAC4_rGwOLNoA4bcgbFNw==
480,"Novel coronavirus cases jump to 2,418 in San Antonio area; hospital numbers improve",2020-05-23T23:33:00.0000000Z,San Antonio Express-News,https://www.expressnews.com/news/local/article/Novel-coronavirus-cases-jump-to-2-418-in-San-15291420.php
501,"Petition asks Rutland hospital to require implicit bias training, fly BLM flag",2020-06-04T23:09:00.0000000Z,VTDigger,https://vtdigger.org/2020/06/04/petition-asks-rutland-hospital-to-require-implicit-bias-training-fly-blm-flag/
559,Doctors find first drug proven to improve COVID-19 survival,2020-06-18T13:19:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/doctors-find-first-drug-proven-to-improve-covid-19-survival/ar-BB15FozK
562,Improving access to mental health and substance use disorder treatment during and post Covid-19,2020-06-16T17:35:00.0000000Z,MedCity News,https://medcitynews.com/2020/06/improving-access-to-mental-health-and-substance-use-disorder-treatment-during-and-post-covid-19/
565,Crisis Into Opportunity: Can COVID-19 Help Set a Path to Improved Health Care Efficiency?,2020-06-17T19:15:00.0000000Z,The American Journal of Managed Care,https://www.ajmc.com/journals/issue/2020/2020-vol26-n9/crisis-into-opportunity-can-covid19-help-set-a-path-to-improved-health-care-efficiency
568,Coronavirus has forced us to embrace digital healthcare – it could transform how we look after patients,2020-06-11T14:06:00.0000000Z,The Conversation,https://theconversation.com/coronavirus-has-forced-us-to-embrace-digital-healthcare-it-could-transform-how-we-look-after-patients-138557
571,Tempus: Health start-up backed by Groupon co-founder joins the fight against Covid-19,2020-06-17T17:21:00.0000000Z,CNBC,https://www.cnbc.com/2020/06/17/tempus-ai-health-firm-backed-by-groupon-co-founder-hunts-coronavirus.html
573,"COVID-19 Ravages the Navajo Nation, But Its People Fight Back",2020-06-09T13:44:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/health-news/articles/2020-06-09/covid-19-ravages-the-navajo-nation-but-its-people-fight-back
574,"Westchester COVID-19 stats improve, Croton Gorge Park to remain closed on weekends",2020-06-12T19:28:00.0000000Z,The Journal News,https://www.lohud.com/story/news/health/2020/06/12/westchester-covid-19-stats-improve-croton-gorge-park-closed-weekends/3177371001/
575,Coronavirus – Ghana: U.S. partners with Ghana to launch Ghana Learning Radio Program to improve reading for all Ghanaian Children,2020-06-15T19:37:00.0000000Z,CNBC Africa,https://www.cnbcafrica.com/africa-press-office/2020/06/15/coronavirus-ghana-u-s-partners-with-ghana-to-launch-ghana-learning-radio-program-to-improve-reading-for-all-ghanaian-children/
577,Coronavirus has forced us to embrace digital healthcare – it could transform how we look after patients,2020-06-11T15:40:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-06-coronavirus-embrace-digital-healthcare-patients.html
578,Global report: Beijing Covid-19 cluster may have begun a month earlier – China health official,2020-06-18T05:26:00.0000000Z,The Guardian,https://www.theguardian.com/world/2020/jun/18/global-report-beijing-covid-19-cluster-may-have-begun-a-month-earlier-china-health-chief
580,NIH launches analytics platform to harness nationwide COVID-19 patient data to speed treatments,2020-06-15T18:13:00.0000000Z,National Institutes of Health,https://www.nih.gov/news-events/news-releases/nih-launches-analytics-platform-harness-nationwide-covid-19-patient-data-speed-treatments
582,Fight the Coronavirus by Defending the Host,2020-06-16T14:35:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/healthiest-communities/articles/2020-06-16/reduce-the-risks-of-covid-19-by-defending-the-host
584,All of Us Research Program launches initiatives to seek new insights into COVID-19,2020-06-16T23:59:00.0000000Z,News Medical,https://www.news-medical.net/news/20200616/All-of-Us-Research-Program-launches-initiatives-to-seek-new-insights-into-COVID-19.aspx
585,Winston-Salem doctor talks about what it means 'to recover' from COVID-19,2020-06-13T23:20:00.0000000Z,WXII12,https://www.wxii12.com/article/coronavirus-triad-doctor-recover-health-symptoms/32858275
586,Will COVID-19 Finally Get Us to Take Our Diets Seriously?,2020-06-13T12:25:00.0000000Z,Healthline,https://www.healthline.com/health-news/will-covid-19-finally-get-us-to-take-our-diets-seriously
587,Coronavirus: Brazil resumes publishing Covid-19 data after court ruling,2020-06-09T23:40:00.0000000Z,Yahoo! News,https://news.yahoo.com/coronavirus-brazil-judge-orders-bolsonaro-192942548.html
588,World Health Organization confirms asymptomatic spread of coronavirus,2020-06-10T08:11:00.0000000Z,NBC News,https://www.nbcnews.com/health/health-news/blog/2020-06-09-coronavirus-news-n1228071/ncrd1228761
593,Coronavirus live updates: Here’s what to know in North Carolina on June 12 | Raleigh News & Observer,2020-06-12T10:56:00.0000000Z,Raleigh News & Observer,https://www.newsobserver.com/news/coronavirus/article243472236.html
594,"Covid-19: Elderly at old-age homes cook, exercise, bake to keep dark thoughts away",2020-06-15T12:50:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/health/covid-19-elderly-at-old-age-homes-cook-exercise-bake-to-keep-dark-thoughts-away/story-lObvLbb91yodw5o3Ihn7kL.html
595,"In The COVID-19 Era, And Beyond, Symptom Monitoring Should Be A Universal Health Care Function",2020-06-18T12:07:00.0000000Z,Health Affairs,https://www.healthaffairs.org/do/10.1377/hblog20200616.846648/full/
597,"Obesity and Covid-19: Junk food industry ‘shares the blame’, some experts say",2020-06-15T00:00:00.0000000Z,Health24.com,https://www.health24.com/Medical/Infectious-diseases/Coronavirus/obesity-and-covid-19-junk-food-industry-shares-the-blame-some-experts-say-20200614-3
598,"Tech giants must open up about the coronavirus ‘infodemic’, say EU lawmakers",2020-06-10T12:51:00.0000000Z,TechCrunch,https://techcrunch.com/2020/06/10/tech-giants-must-open-up-about-the-coronavirus-infodemic-say-eu-lawmakers/
599,Support for Coloradans to keep dental care priority during Covid-19: Oral health linked to overall health,2020-06-11T21:46:00.0000000Z,The Business Journals,https://www.bizjournals.com/denver/news/2020/06/11/dental-support-for-coloradans-during-covid-19.html
602,NIH launches analytics platform to harness COVID-19 patient data to speed treatments,2020-06-15T21:35:00.0000000Z,EurekAlert!,https://www.eurekalert.org/pub_releases/2020-06/ncfa-nla061520.php
603,HMS’ Health Engagement Platform Delivers Multi-Channel COVID-19 Communications To Over 7 Million Americans,2020-06-09T13:54:00.0000000Z,GlobeNewswire,https://www.globenewswire.com/news-release/2020/06/09/2045735/0/en/HMS-Health-Engagement-Platform-Delivers-Multi-Channel-COVID-19-Communications-To-Over-7-Million-Americans.html
604,Coronavirus: Brazil resumes publishing Covid-19 data after court ruling,2020-06-09T23:39:00.0000000Z,BBC,https://www.bbc.com/news/world-latin-america-52980642
605,"NIH launches a centralized, secure enclave to store and study COVID-19 patient data",2020-06-15T00:00:00.0000000Z,News Medical,https://www.news-medical.net/news/20200615/NIH-launches-a-centralized-secure-enclave-to-store-and-study-COVID-19-patient-data.aspx
606,Australia pours out $4.2 million in aid for Indonesia’s COVID-19 response through WHO,2020-06-17T00:00:00.0000000Z,The Jakarta Post,https://www.thejakartapost.com/news/2020/06/16/australia-pours-out-4-2-million-in-aid-for-indonesias-covid-19-response-through-who.html
607,"Coronavirus health recovery is best, worst in these states: Report",2020-06-10T23:57:00.0000000Z,Fox Business,https://www.foxbusiness.com/lifestyle/coronavirus-recovery-health-states-wallethub
608,"UN Supplies Over 75,000 Test Kits to Government of Myanmar in Fight Against COVID-19 [EN/MY]",2020-06-11T05:47:00.0000000Z,ReliefWeb,https://reliefweb.int/report/myanmar/un-supplies-over-75000-test-kits-government-myanmar-fight-against-covid-19-enmy
609,Pharmalittle: Cheap steroid reduced deaths in severe Covid-19 patients; what the FDA decision on hydroxychloroquine means,2020-06-16T13:33:00.0000000Z,STAT,https://www.statnews.com/pharmalot/2020/06/16/fda-hydroxychloroquine-covid19-vaccine-remdesivir-trump-dexamethasone/
610,"ASU expert: Government in COVID-19 'tug of war' between protecting public health, rebuilding economy",2020-06-12T00:00:00.0000000Z,Asu News,https://asunow.asu.edu/20200612-discoveries-asu-expert-government-covid-19-%E2%80%98tug-war%E2%80%99-between-protecting-public-health-and
611,"With BME People at Higher Risk from Covid, How Do We Solve Health Inequity?",2020-06-09T14:31:00.0000000Z,VICE,https://www.vice.com/en_uk/article/akzvpe/bme-health-inequity-causes-solutions-coronavirus
612,Q&A: Protecting essential farm workers during COVID-19,2020-06-12T13:49:00.0000000Z,Phys.org,https://phys.org/news/2020-06-qa-essential-farm-workers-covid-.html
614,Can old vaccines from science’s medicine cabinet ward off coronavirus?,2020-06-12T10:40:00.0000000Z,Washington Post,https://www.washingtonpost.com/health/2020/06/11/can-old-vaccines-sciences-medicine-cabinet-ward-off-coronavirus/
618,Top Hogan health adviser pushes back against Maryland governor’s latest coronavirus reopening decisions,2020-06-12T04:52:00.0000000Z,The Baltimore Sun,https://www.baltimoresun.com/coronavirus/bs-hs-inglesby-on-reopening-20200611-2e2hcsw4ivaavjs2wwxejblupe-story.html
619,"As COVID-19 deaths rise in Cox's Bazar, is increased testing enough?",2020-06-10T12:13:00.0000000Z,Devex,https://www.devex.com/news/as-covid-19-deaths-rise-in-cox-s-bazar-is-increased-testing-enough-97412
620,"Meharry Medical College partners with black churches to expand COVID-19 testing, reduce barriers",2020-06-12T03:05:00.0000000Z,Tennessean,https://www.tennessean.com/story/news/religion/2020/06/12/meharry-medical-college-partners-black-churches-expand-covid-19-testing/3147514001/
621,5 New Coronavirus Deaths In DC After 2 Days With No New Deaths,2020-06-16T00:00:00.0000000Z,Patch,https://patch.com/district-columbia/washingtondc/5-new-coronavirus-deaths-dc-after-2-days-no-new-deaths
623,Trump’s False Claim on Tijuana Coronavirus Cases,2020-06-10T19:52:00.0000000Z,FactCheck.org,https://www.factcheck.org/2020/06/trumps-false-claim-on-tijuana-coronavirus-cases/
624,How 80s TV show MacGyver is inspiring doctors during the coronavirus pandemic,2020-06-19T01:57:00.0000000Z,The Conversation,https://theconversation.com/how-80s-tv-show-macgyver-is-inspiring-doctors-during-the-coronavirus-pandemic-140081
625,'Uniquely Worse Than I Can Remember': 2 Million COVID-19 Cases,2020-06-11T21:04:00.0000000Z,MedPage Today,https://www.medpagetoday.com/infectiousdisease/covid19/87016
626,Toronto releases new COVID-19 dashboard to track testing and infections,2020-06-12T18:25:00.0000000Z,blogTO,https://www.blogto.com/city/2020/06/toronto-covid-19-dashboard/
629,"COVID-19 Update: Persistent Positive PCR, Dire Need for ID Docs",2020-06-09T23:15:00.0000000Z,Medscape,https://www.medscape.com/viewarticle/932062
630,"As coronavirus cases spike, officials say NC is in ‘first wave,’ needs to flatten curve | Raleigh News & Observer",2020-06-12T18:51:00.0000000Z,Raleigh News & Observer,https://www.newsobserver.com/news/politics-government/article243490631.html
632,"As COVID-19 further wanes in Philly, green reopening phase in sight",2020-06-11T21:38:00.0000000Z,PhillyVoice,https://www.phillyvoice.com/philly-covid-19-reopening-small-business-funding-yellow-green-phase/
633,"COVID-19: Polis Worries About New Virus Flood from Utah, Arizona",2020-06-09T20:30:00.0000000Z,Westword,https://www.westword.com/news/covid-19-update-colorado-must-guard-against-utah-arizona-virus-spikes-polis-says-11723890
634,12 Coronavirus Mysteries That Still Can’t Be Explained,2020-06-12T00:00:00.0000000Z,Reader's Digest,https://www.rd.com/list/coronavirus-mysteries/
635,Coronavirus: Government ditches contact-tracing app to move to Google-Apple model,2020-06-18T17:33:00.0000000Z,Sky,https://news.sky.com/story/coronavirus-uk-ditches-contact-tracing-app-to-move-to-google-apple-model-12009690
638,Vaccine drug developer AstraZeneca 'seeks merger with Covid-19 treatment firm Gilead',2020-06-07T18:55:00.0000000Z,Irish Examiner,https://www.irishexaminer.com/breakingnews/business/vaccine-drug-developer-astrazeneca-seeks-merger-with-covid-19-treatment-firm-gilead-1003879.html
639,Apple updated its coronavirus app to enable users to anonymously share data with the CDC,2020-06-10T13:21:00.0000000Z,Business Insider,https://www.businessinsider.com/apple-updates-coronavirus-app-to-include-anonymous-data-sharing-2020-6
640,EFF no longer consulting with Ramaphosa on COVID-19,2020-06-09T08:30:00.0000000Z,eNCA,https://www.enca.com/news/eff-no-longer-consulting-ramaphosa
641,"Tesla safety boss tries to calm factory workers, some are concerned about lax coronavirus precautions",2020-06-13T01:03:00.0000000Z,CNBC,https://www.cnbc.com/2020/06/12/tesla-laurie-shelby-email-on-covid-19-fremont-workers-worried.html
642,"How To Safely Protest, Rally And Vote During The Coronavirus Pandemic",2020-06-12T20:42:00.0000000Z,Forbes,https://www.forbes.com/sites/katiejennings/2020/06/12/how-to-safely-protest-rally-and-vote-during-the-coronavirus-pandemic/
643,COVID-19 compels new food safety norms in Asia,2020-06-12T14:46:00.0000000Z,Phys.org,https://phys.org/news/2020-06-covid-compels-food-safety-norms.html
644,International NASH Day declares urgency to combat epidemics of liver disease and COVID,2020-06-12T06:03:00.0000000Z,EurekAlert!,https://www.eurekalert.org/pub_releases/2020-06/gli-ind061120.php
646,Adaptive Biotechnologies and Microsoft launch groundbreaking ImmuneCODE database to share populationwide immune response to the COVID-19 virus,2020-06-12T00:31:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/adaptive-biotechnologies-microsoft-launch-groundbreaking-130000419.html
647,Maryland’s coronavirus positivity rate drops again as state adds 416 cases,2020-06-12T03:55:00.0000000Z,The Baltimore Sun,https://www.baltimoresun.com/coronavirus/bs-md-coronavirus-cases-20200612-20200612-7ttcqh6spbf77ihrzehil6ikue-story.html
648,Senior center battling coronavirus was used as a polling place for primary,2020-06-11T17:07:00.0000000Z,WSB-TV,https://www.wsbtv.com/news/local/south-fulton-county/senior-center-battling-coronavirus-was-used-polling-place-primary/7NCTMB7O5BFZFOOMP2IVNXXXU4/
650,"Gov. Northam’s coronavirus briefing: no spike in COVID-19 cases, higher education guidelines, May revenue numbers",2020-06-11T20:21:00.0000000Z,NBC29,https://www.nbc29.com/2020/06/11/governor-northam-hold-coronavirus-briefing-pm-watch-live-here/
651,"LAPD packed arrested protesters in confined space for hours, heightening coronavirus risk",2020-06-13T18:44:00.0000000Z,Los Angeles Times,https://www.latimes.com/california/story/2020-06-13/lapd-packed-those-arrested-during-protests-in-confined-space-for-hours-heightening-coronavirus-risk
652,Cities across the nation are offering protesters free coronavirus tests. Portland and Oregon aren’t.,2020-06-11T00:48:00.0000000Z,Oregonian,https://www.oregonlive.com/coronavirus/2020/06/cities-across-the-nation-are-offering-protesters-free-coronavirus-tests-portland-and-oregon-arent.html
653,'Superforecasters' Are Making Eerily Accurate Predictions About COVID-19. Our Leaders Could Learn From Their Approach,2020-06-11T20:17:00.0000000Z,Time,https://time.com/5848271/superforecasters-covid-19/
654,CU Medicine Develops a Probiotic Formula to Target Imbalance in Gut Microbiota in COVID-19,2020-06-11T12:36:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/cu-medicine-develops-probiotic-formula-123300061.html
655,Chicago on pace for next reopening phase July 1: ‘If people can hang in there’,2020-06-12T20:27:00.0000000Z,Chicago Sun-Times,https://chicago.suntimes.com/politics/2020/6/12/21289631/illinois-chicago-reopening-coronavirus-pritzker-cases-deaths-june-12
683,"Moscow Raises May Coronavirus Death Toll by 3,365",2020-06-10T13:27:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/world/articles/2020-06-10/moscow-raises-may-coronavirus-death-toll-by-3-365
733,"NC’s COVID-19 cases peak for third day in a row as completed tests near 500,000",2020-06-06T16:03:00.0000000Z,Raleigh News & Observer,https://www.newsobserver.com/news/coronavirus/article243331091.html
745,PAHO Director calls to contain spread of COVID-19 in vulnerable populations in border areas,2020-06-17T09:45:00.0000000Z,ReliefWeb,https://reliefweb.int/report/brazil/paho-director-calls-contain-spread-covid-19-vulnerable-populations-border-areas
765,UnitedHealthcare Offers Special Enrollment and Reduces Administrative Requirements to Improve Access to Care and Coverage in Response to COVID-19,2020-06-18T00:00:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/unitedhealthcare-offers-special-enrollment-reduces-163500912.html
790,Global Day of Parents 2020: Parenting amid the coronavirus outbreak,2020-06-10T14:42:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/sex-and-relationships/global-day-of-parents-2020-parenting-amid-the-coronavirus-outbreak/story-bJoghm3kOeD35V7o36KwkL.html
805,WHO cheers COVID-19 trial results of dexamethasone,2020-06-17T06:40:00.0000000Z,Fox News,https://www.foxnews.com/health/who-applauds-initial-covid-19-trial-results-of-first-drug-shown-to-reduce
809,Behind the New York Domestic Violence Task Force Launched in Response to COVID-19,2020-06-12T23:29:00.0000000Z,Vogue,https://www.vogue.com/article/new-york-covid-19-domestic-violence-task-force
949,A Complete Guide: 8 Ways to Take Care of Your Pet During Covid-19,2020-06-11T09:57:00.0000000Z,Entrepreneur,https://www.entrepreneur.com/article/351733
978,Baker agrees to enhanced COVID-19 reporting law,2020-06-08T16:45:00.0000000Z,The Lowell Sun,https://www.lowellsun.com/2020/06/08/baker-agrees-to-enhanced-covid-19-reporting-law/
1012,"Brazil removes COVID-19 data from public view, hiding soaring death toll",2020-06-07T08:27:00.0000000Z,The Hindu,https://www.thehindu.com/news/international/brazil-removes-covid-19-data-from-public-view-hiding-soaring-death-toll/article31770908.ece
1052,First drug proves able to improve survival from COVID-19,2020-06-16T14:19:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/first-drug-proves-able-to-improve-survival-from-covid-19/ar-BB15zbHc
1098,Clinical Trials For COVID-19: Populations Most Vulnerable To COVID-19 Must Be Included,2020-06-12T12:21:00.0000000Z,Health Affairs,https://www.healthaffairs.org/do/10.1377/hblog20200609.555007/full/
1118,June 10 coronavirus news,2020-06-10T08:53:00.0000000Z,CNN,https://www.cnn.com/world/live-news/coronavirus-pandemic-06-10-20-intl/index.html
1123,3 Diabetes Management Stocks in the Spotlight Amid Coronavirus,2020-06-12T00:00:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/3-diabetes-management-stocks-spotlight-125812024.html
1146,Cleveland Clinic doctor says 60 - 70 percent of COVID-19 patients in the ICU experience delirium,2020-07-02T03:07:55.0000000Z,WKYC-TV Cleveland on MSN.com,https://www.msn.com/en-us/health/medical/cleveland-clinic-doctor-says-60-70-percent-of-covid-19-patients-in-the-icu-experience-delirium/ar-BB16ev29
1147,The Oklahoma City-County Health Depart. to increase COVID-19 testing by switching 2 locations to curbside-only,2020-06-30T22:04:00.0000000Z,Oklahoma's News,https://kfor.com/news/the-oklahoma-city-county-health-depart-to-increase-covid-19-testing-by-switching-2-locations-to-curbside-only/
1148,"Mayo Clinic To Guide Delta Air Lines COVID-19 Safety Measures, Serve As ‘Medical Advisor’",2020-06-30T14:36:19.0000000Z,CBS Minnesota on MSN.com,https://www.msn.com/en-us/travel/news/mayo-clinic-to-guide-delta-air-lines-covid-19-safety-measures-serve-as-medical-advisor/ar-BB169AS7
1149,Community mobile clinic program gets testing to Baltimore's most vulnerable,2020-07-01T21:27:00.0000000Z,WBALTV11 on MSN.com,https://www.msn.com/en-us/news/us/community-mobile-clinic-program-gets-testing-to-baltimores-most-vulnerable/ar-BB16dXrj
1151,Physical therapists improve care one step at a time during COVID crisis,2020-05-28T00:00:00.0000000Z,USA Today,https://www.usatoday.com/story/sponsor-story/results-physiotherapy/2020/05/28/physical-therapists-improve-care-one-step-time-during-covid-crisis/5243874002/
1152,COVID-19 deaths in ICE detention demand medical action now,2020-06-05T01:09:00.0000000Z,The Hill,https://thehill.com/opinion/immigration/501261-covid-19-deaths-in-ice-detention-demand-medical-action-now
1153,Revenue Drying Up for Clinics Shuttered by COVID-19,2020-06-02T20:21:00.0000000Z,MedPage Today,https://www.medpagetoday.com/special-reports/exclusives/86830
1154,Philippines cracks down on secret Chinese coronavirus clinics after facilities raided,2020-05-28T11:29:00.0000000Z,South China Morning Post,https://www.scmp.com/week-asia/health-environment/article/3086550/philippines-cracks-down-secret-chinese-coronavirus
1155,"The Latest: Louisiana virus cases, hospitalizations spiking | Charlotte Observer",2020-07-01T19:36:00.0000000Z,Charlotte Observer,https://www.charlotteobserver.com/news/article243919517.html
1156,"What is plasma therapy, and how does it work to treat the coronavirus? Everything you need to know",2020-06-08T11:14:00.0000000Z,USA Today,https://www.usatoday.com/story/news/health/2020/06/08/coronavirus-plasma-therapy-covid-19-what-and-how-works/3143045001/
1157,UIHC boasts 99.7 percent coronavirus survival rate,2020-06-07T01:45:00.0000000Z,The Courier,https://wcfcourier.com/news/local/education/uihc-boasts-99-7-percent-coronavirus-survival-rate/article_4f2a0146-d4a7-5b99-8299-7ab5b7abe9d4.html
1158,"Get the care you need during COVID-19, health experts urge",2020-06-12T07:12:00.0000000Z,china.usc.edu,https://news.usc.edu/171287/get-medical-care-covid-19-pandemic-usc-health-experts/
1159,Young doctor helps clinic seeing possible COVID-19 cases,2020-05-27T12:49:00.0000000Z,KARE 11,https://www.kare11.com/article/news/local/kare11-sunrise/young-doctor-helps-clinic-seeing-possible-covid-19-cases/89-87ab7be3-7ce1-421a-a597-20135adc22b7
1160,"Mayo Clinic announces COVID-19 antibody test that could aid therapy, vaccine research",2020-06-11T18:56:00.0000000Z,KSTP,https://kstp.com/health/mayo-clinic-covid-19-antibody-test-could-aid-therapy-vaccine-research/5757316/
1161,"Egg freezing, support-person limits, canceled treatments: How coronavirus has impacted the fertility industry",2020-06-11T13:02:00.0000000Z,YAHOO!,https://www.yahoo.com/lifestyle/fertility-treatments-coronavirus-130045480.html
1163,US revokes use of malaria drug for COVID-19,2020-06-16T05:28:00.0000000Z,The Jamaica Observer,http://www.jamaicaobserver.com/news/us-revokes-use-of-malaria-drug-for-covid-19_196336?profile=1754
1164,Better patient identification could help fight the coronavirus,2020-06-01T09:22:00.0000000Z,Nature,https://www.nature.com/articles/s41746-020-0289-4
1165,"DHEC: 512 new COVID-19 cases, 7 additional deaths",2020-06-06T21:18:00.0000000Z,WLTX19,https://www.wltx.com/article/news/health/coronavirus/dhec-512-new-covid-19-cases-7-additional-deaths/101-760a2549-c366-4cbc-8748-9dfb181f1cf2
1166,COVID-19 vaccine: Here’s what science tells us,2020-05-26T07:56:00.0000000Z,Gulf News,https://gulfnews.com/opinion/op-eds/covid-19-vaccine-heres-what-science-tells-us-1.71664967
1167,Q&A: COVID-19 and gastrointestinal concerns,2020-06-18T16:40:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-06-qa-covid-gastrointestinal.html
1168,UAE dentists back in business after coronavirus closures,2020-06-13T09:47:00.0000000Z,Gulf News,https://gulfnews.com/uae/health/uae-dentists-back-in-business-after-coronavirus-closures-1.71968492
1169,COVID-19 Briefs: Pandemic Health Worker Program created,2020-06-10T12:24:00.0000000Z,The State Journal-Register,https://www.sj-r.com/news/20200610/covid-19-briefs-pandemic-health-worker-program-created
1170,Self-care essential for maintaining mental health and well-being during COVID-19,2020-06-08T14:19:00.0000000Z,United States Army,https://www.army.mil/article/236264/self_care_essential_for_maintaining_mental_health_and_well_being_during_covid_19
1171,Rapid patient identification could help combat COVID-19,2020-06-02T21:32:00.0000000Z,News Medical,https://www.news-medical.net/news/20200602/Rapid-patient-identification-could-help-combat-COVID-19.aspx
1172,AstraZeneca aims to get COVID-19 therapy into clinic in 2 months,2020-06-09T12:18:00.0000000Z,FierceBiotech,https://www.fiercebiotech.com/biotech/astrazeneca-aims-to-get-covid-19-therapy-into-clinic-2-months
1173,"Impact of COVID-19 on the Dental Imaging Market 2020-2025: Growth Deviations, Emerging Opportunities, Key Players",2020-06-09T22:47:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/impact-covid-19-dental-imaging-224500006.html
1174,"Kansas woman with 15% survival rate, recovers from COVID-19",2020-07-03T05:05:00.0000000Z,StamfordAdvocate,https://www.stamfordadvocate.com/news/article/Kansas-woman-with-15-survival-rate-recovers-15382154.php
1175,"Schumer wants details from VA on vets, hydroxychloroquine usage for COVID-19",2020-05-30T01:05:00.0000000Z,Newsday,https://www.newsday.com/news/health/coronavirus/schumer-hydroxychloroquine-coronavirus-1.45062079
1176,Fast-Growing Health Care Service to Provide At-Home COVID-19 Testing and Medical Care for D.C. Residents,2020-06-15T14:11:00.0000000Z,The Daily Journal,https://www.daily-journal.com/business/fast-growing-health-care-service-to-provide-at-home-covid-19-testing-and-medical-care/article_33e52392-d144-5391-9b3c-dbed3178b003.html
1179,Coronavirus could change how you go to the doctor,2020-06-17T11:04:00.0000000Z,Los Angeles Times,https://www.latimes.com/politics/story/2020-06-17/coronavirus-change-how-you-go-to-doctor
1180,MSC Therapy for Acute Respiratory Distress Syndrome; It's Time to Accelerate Clinical Trials for COVID-19 Patients in Need,2020-06-03T20:06:00.0000000Z,PR Newswire,https://www.prnewswire.com/news-releases/msc-therapy-for-acute-respiratory-distress-syndrome-its-time-to-accelerate-clinical-trials-for-covid-19-patients-in-need-301070329.html
1181,COVID ‐19 stay‐at‐home orders influence health behaviors of patients with obesity,2020-06-11T17:21:00.0000000Z,News Medical,https://www.news-medical.net/news/20200611/COVID-e2809019-staye28090ate28090home-orders-influence-health-behaviors-of-patients-with-obesity.aspx
1182,Left to our own devices: COVID-19 hits Colombia’s Amazon forest region,2020-05-30T12:09:00.0000000Z,Colombia Reports,https://colombiareports.com/left-to-our-own-devices-covid-19-hits-colombias-amazon-forest-region/
1183,The Coronavirus Pandemic Has Boosted Telehealth; Here’s How Existing Spaces Can Support Virtual Visits,2020-06-08T20:02:00.0000000Z,Forbes,https://www.forbes.com/sites/coronavirusfrontlines/2020/06/08/the-coronavirus-pandemic-has-boosted-telehealth-heres-how-existing-spaces-can-support-virtual-visits/
1184,"In Brainerd, COVID-19 driving interest in Keto",2020-06-12T18:03:00.0000000Z,Post-Bulletin,https://www.postbulletin.com/newsmd/coronavirus/6487476-In-Brainerd-COVID-19-driving-interest-in-Keto
