,Title,Datetime,Source,URL
611,"Demands grow for national, universal long-term care in response to pandemic",2020-05-05T21:33:37.771+0000,Canadian Broadcasting Corporation,https://www.cbc.ca/news/politics/long-term-care-homes-covid19-1.5556041
612,Coronavirus Latest: Nation’s Top Health Officials Warn COVID-19 Could Return This Winter With Vengeance,2020-04-22T10:08:15.458+0000,CBS 3,https://philadelphia.cbslocal.com/2020/04/22/coronavirus-us-covid19-return-winter-vengance/
613,Coronavirus: What's happening in Canada on Wednesday,2020-05-27T19:04:30.193+0000,Canadian Broadcasting Corporation,https://www.cbc.ca/news/canada/coronavirus-covid19-canada-may27-wednesday-1.5586212
619,Nigerian doctor dies of coronavirus after treating infected patient in Lagos,2020-04-15T19:57:14.058+0000,Vanguard,https://www.vanguardngr.com/2020/04/nigerian-doctor-dies-of-coronavirus-after-treating-infected-patient-in-lagos-2/
621,'We’re not through this pandemic yet': Leading police officer who battled Covid-19 urges caution,2020-06-12T11:03:48.436+0000,Express & Star,https://www.expressandstar.com/news/health/coronavirus-covid19/2020/06/12/were-not-through-this-pandemic-yet-leading-police-officer-who-battled-covid-19-urges-caution/
622,"Coronavirus morning headlines as Boris Johnson recovers at home on fourth week of lockdown (Easter Monday, April 13)",2020-04-13T08:23:50.895+0000,WalesOnline,https://www.walesonline.co.uk/news/wales-news/coronavirus-covid19-news-wales-updates-18082934
624,What Can the HIV/AIDS Pandemic Teach Us about COVID-19?,2020-06-10T21:49:32.555+0000,Psychology Today,https://www.psychologytoday.com/intl/blog/psyche-meets-soul/202006/what-can-the-hivaids-pandemic-teach-us-about-covid-19
626,How the COVID-19 crisis will become a homelessness crisis,2020-05-04T07:22:22.307+0000,The Independent,https://www.independent.co.uk/happylist/how-covid19-will-become-a-homelessness-crisis-a9496951.html
627,"From Fitbit to Proxxi, safety wearables are the next key tech tool for fighting Covid-19",2020-04-29T13:34:50.294+0000,London Evening Standard,https://www.standard.co.uk/tech/wearables-safety-covid19-fitbit-proxxi-esimote-a4427116.html
628,"Coronavirus: NHS corrals Microsoft, Palantir and Google to hone data analysis",2020-03-30T09:44:34.384+0000,ComputerWeekly.com,https://www.computerweekly.com/news/252480796/Coronavirus-NHS-corrals-Microsoft-Palantir-and-Google-to-hone-data-analysis
631,"In 'breakthrough' announcement, Minn. unveils major COVID-19 testing effort",2020-04-22T19:46:46.658+0000,mprnews.org/,https://www.mprnews.org/story/2020/04/22/in-breakthrough-announcement-minn-unveils-major-covid19-testing-push
635,"COVID19 Impacted Analysis on Hybrid OR Market Innovative Strategy by 2028 | Barco, Cook Medical, Eschmann Equipment, Ge Healthcare, Johnson & Johnson, Karl Storz Gmbh & Co. KG, Maquet Getinge Group, Mediflex, Mizuho Osi, Nds Surgical Imaging, LLC, Philips Healthcare, Siemens Healthcare GMBH - Owned",2020-06-15T11:54:13.796+0000,source,https://primefeed.in/news/28564/covid19-impacted-analysis-on-hybrid-or-market-innovative-strategy-by-2028-barco-cook-medical-eschmann-equipment-ge-healthcare-johnson-johnson-karl-storz-gmbh-co-kg-maquet-getinge/
636,COVID-19 Confirmed in Grays Harbor County Resident,2020-03-11T22:25:18.039+0000,graysharbortalk.com/,http://www.graysharbortalk.com/2020/03/11/covid-19-confirmed-in-grays-harbor-county-resident/
638,Two clinical studies to treat COVID-19 launched,2020-03-27T15:41:31.837+0000,medicalxpress.com/,https://medicalxpress.com/news/2020-03-clinical-covid-.html
640,NSW lockdown inches closer as cases climb,2020-03-27T00:50:02.679+0000,Herald Sun,https://www.heraldsun.com.au/news/breaking-news/waverley-tops-nsws-covid19-cases/news-story/4fedb94201444754eebe520910c0fadb
641,Covid-19 coronavirus: What you need to know about Friday's big developments,2020-03-27T05:20:19.399+0000,New Zealand Herald,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12320289
642,BCS calls for IT recognition in coronavirus response,2020-04-07T08:08:22.574+0000,ComputerWeekly.com,https://www.computerweekly.com/news/252481220/BCS-calls-for-IT-recognition-in-coronavirus-response
643,Myth buster: WhatsApp forward suggests ‘Indian habits’ prevents coronavirus. We decode it for you,2020-03-02T10:07:36.662+0000,Freepressjournal.in,https://www.freepressjournal.in/india/myth-buster-whatsapp-forward-suggests-indian-habits-prevents-coronavirus-we-decode-it-for-you
645,Grays Harbor Public Health Activates Incident Management Team in Response to COVID-19,2020-03-19T22:55:16.798+0000,graysharbortalk.com/,http://www.graysharbortalk.com/2020/03/19/grays-harbor-public-health-activates-incident-management-team-in-response-to-covid-19/
646,"COVID19 Impacted Analysis on Glucose Dehydrogenase Market Innovative Strategy by 2028 | SEKISUI DIAGNOSTICS , Biokart , MedicRegister , Yuze Technology , Promega Corporation , EPS BIO,",2020-06-09T09:40:09.911+0000,source,https://3wnews.org/market/1248068/covid19-impacted-analysis-on-glucose-dehydrogenase-market-innovative-strategy-by-2028-sekisui-diagnostics-biokart-medicregister-yuze-technology-promega-corporation-eps-bio/
647,Grays Harbor County: Expanded Criteria for COVID-19 Testing,2020-04-01T23:21:58.555+0000,graysharbortalk.com/,http://www.graysharbortalk.com/2020/04/01/grays-harbor-county-expanded-criteria-for-covid-19-testing/
649,"New IHME COVID-19 Projections: Brazil Could See Nearly 90,000 Deaths",2020-05-12T21:56:27.535+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/new-ihme-covid-19-projections-brazil-could-see-nearly-90-000-deaths-1029194457
650,"COVID19 Impacted Analysis on Chronic Obstructive Pulmonary Disorder Market Innovative Strategy by 2028 | AstraZeneca, Boehringer Ingelheim, GSK, Novartis, Teva Pharmaceuticals, Ache Laboratorios Farmaceuticos, Almirall, Aquinox Pharmaceuticals, Ario Pharma, Asmacure, Astellas Pharma, BioMarck Pharmaceuticals",2020-06-12T13:01:58.585+0000,source,https://3wnews.org/market/1318526/covid19-impacted-analysis-on-chronic-obstructive-pulmonary-disorder-market-innovative-strategy-by-2028-astrazeneca-boehringer-ingelheim-gsk-novartis-teva-pharmaceuticals-ache-laboratorios-farma/
651,"COVID19 Impacted Analysis on Cancer Stem Cell Therapy Market Innovative Strategy by 2028 | AVIVA BioSciences, AdnaGen, Advanced Cell Diagnostics, Silicon Biosystems – Owned",2020-06-15T16:50:40.741+0000,source,https://primefeed.in/news/28293/covid19-impacted-analysis-on-cancer-stem-cell-therapy-market-innovative-strategy-by-2028-aviva-biosciences-adnagen-advanced-cell-diagnostics-silicon-biosystems/
652,"New IHME COVID-19 Projections: Brazil Could See Nearly 90,000 Deaths",2020-05-12T22:32:16.085+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/new-ihme-covid-19-projections-brazil-could-see-nearly-90-000-deaths-1029194539
653,"New IHME COVID-19 Projections: Brazil Could See Nearly 90,000 Deaths",2020-05-12T22:11:05.040+0000,"FinanzNachrichten.de - Alle Nachrichten zu Aktien, Börse und Wirtschaft!!",https://www.finanznachrichten.de/nachrichten-2020-05/49637531-new-ihme-covid-19-projections-brazil-could-see-nearly-90-000-deaths-008.htm
654,"New IHME COVID-19 Projections: Brazil Could See Nearly 90,000 Deaths",2020-05-12T22:26:56.633+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/new-ihme-covid-19-projections-brazil-could-see-nearly-90-000-deaths-1029194484
657,Covid-19 coronavirus: The tech stock gainers - and what's next,2020-05-18T18:45:45.058+0000,New Zealand Herald,https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12332641
661,Telehealth Platforms and Features – #HITsm Chat Topic,2020-04-21T19:02:05.320+0000,source,https://www.healthcareittoday.com/2020/04/21/telehealth-platforms-and-features-hitsm-chat-topic/
662,The Lancet Infectious Diseases: Comprehensive COVID-19 hospitalisation and death rate estimates help countries best prepare as global pandemic unfolds,2020-03-30T23:34:57.658+0000,bioengineer.org/,https://bioengineer.org/the-lancet-infectious-diseases-comprehensive-covid-19-hospitalisation-and-death-rate-estimates-help-countries-best-prepare-as-global-pandemic-unfolds/
663,AFT Pharmaceuticals : Preliminary Final Report and Media ReleaseOpens in a new Window,2020-05-19T22:25:56.259+0000,source,https://www.marketscreener.com/AFT-PHARMACEUTICALS-LIMIT-27329668/news/AFT-Pharmaceuticals-Preliminary-Final-Report-and-Media-ReleaseOpens-in-a-new-Window-30637844/
669,Inside Wuhan: Building a Hospital as COVID-19 Loomed,2020-04-22T13:46:59.049+0000,source,https://www.electronicdesign.com/covid-19/article/21129430/inside-wuhan-building-a-hospital-as-covid19-loomed
670,"82,000 people could die in U.S. from coronavirus by August: model cited by White House",2020-03-31T14:24:22.948+0000,CTV Newsnet,https://www.ctvnews.ca/health/coronavirus/82-000-people-could-die-in-u-s-from-coronavirus-by-august-model-cited-by-white-house-1.4875601
671,"Model cited by White House says 82,000 people could die from coronavirus by August, even with social distancing",2020-03-30T20:03:43.752+0000,KYMA,https://kyma.com/lifestyle/health/2020/03/30/model-cited-by-white-house-says-82000-people-could-die-from-coronavirus-by-august-even-with-social-distancing/
672,"Model cited by White House says 82,000 people could die from coronavirus by August, even with social distancing",2020-03-31T09:46:57.375+0000,KYMA,https://kyma.com/lifestyle/health/2020/03/31/model-cited-by-white-house-says-82000-people-could-die-from-coronavirus-by-august-even-with-social-distancing/
675,What it's like to a be a child during the coronavirus lockdown,2020-03-30T19:51:25.901+0000,WalesOnline,https://www.walesonline.co.uk/news/wales-news/coronavirus-young-people-children-covid19-18009910
676,Gold inched up on hopes of Fed's 'corona vaccine' amid a sudden jump in China's coronavirus victims,2020-02-15T20:23:19.347+0000,source,https://www.iforex.in/news/gold-inched-hopes-feds-corona-vaccine-amid-sudden-jump-chinas-coronavirus-victims-67278
677,"Sanjivani: Even with exports, India can maintain anti-malaria drug stocks",2020-04-10T11:06:48.573+0000,socialnews.xyz/,https://www.socialnews.xyz/2020/04/10/sanjivani-even-with-exports-india-can-maintain-anti-malaria-drug-stocks/
678,"Sanjivani: Even with exports, India can maintain anti-malaria drug stocks",2020-04-10T11:39:33.858+0000,Indianewengland.com,https://indianewengland.com/2020/04/sanjivani-even-with-exports-india-can-maintain-anti-malaria-drug-stocks/
679,"EvidenceCare Announces New, Free Clinical Decision Support System for Treating COVID-19",2020-04-09T15:45:26.306+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/evidencecare-announces-new-free-clinical-decision-support-system-for-treating-covid-19-1029080664
680,Covid-19: 553 new cases as doctors threaten strike,2020-05-31T03:24:05.953+0000,The Nation Newspaper,https://thenationonlineng.net/covid-19-553-new-cases-as-doctors-threaten-strike/
681,American Construction Gives Back to Cherry Hill Community During COVID-19 Pandemic,2020-03-31T00:14:35.974+0000,getnews.info/,http://www.getnews.info/1018862/american-construction-gives-back-to-cherry-hill-community-during-covid19-pandemic.html
682,President Nana Akufo-Addo lifts Restriction of Movement in Accra & Kumasi | Check Out Other Updates,2020-04-20T16:13:19.817+0000,bellanaija.com/,https://www.bellanaija.com/2020/04/update-coronavirus-covid19/
685,"TELUS Friendly Future Foundation gives $250,000 for homeless, marginalized citizens",2020-04-25T17:59:50.287+0000,www.voiceonline.com,https://www.voiceonline.com/telus-friendly-future-foundation-gives-250000-for-homeless-marginalized-citizens/
687,Wednesday COVID-19 Roundup: 136 New SCV Cases; Val Verde Outbreak Nears 100 Total,2020-06-11T00:05:42.856+0000,"SCVNews.com | Local News for Santa Clarita, Calif.",https://scvnews.com/wednesday-covid-19-roundup-136-new-scv-cases-val-verde-outbreak-nears-100-total/
688,India can export anti-malaria drug and maintain domestic stocks: Experts,2020-04-09T15:46:22.690+0000,socialnews.xyz/,https://www.socialnews.xyz/2020/04/09/india-can-export-anti-malaria-drug-and-maintain-domestic-stocks-experts/
689,Pressure on UK to use blood treatment for coronavirus,2020-03-25T11:21:59.433+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8150629/Pressure-UK-use-blood-treatment-coronavirus.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
691,Covid 19 coronavirus: Meet Ayesha Verrall - the intrepid specialist who pushed Govt on contact-tracing,2020-05-22T17:42:26.096+0000,New Zealand Herald,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12332129
692,", new COVID-19 treatment hopes",2020-04-05T11:11:14.059+0000,News.com.au,https://www.news.com.au/world/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
693,New COVID-19 treatment hopes as Australian death toll climbs,2020-04-05T11:06:48.027+0000,The Advertiser,https://www.adelaidenow.com.au/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
694,New COVID-19 treatment hopes as Australian death toll climbs,2020-04-05T10:07:41.929+0000,The Cairns Post,https://www.cairnspost.com.au/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
695,New COVID-19 treatment hopes as Australian death toll climbs,2020-04-05T10:02:50.854+0000,Geelong Advertiser,https://www.geelongadvertiser.com.au/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
696,New COVID-19 treatment hopes as Australian death toll climbs,2020-04-05T11:11:19.612+0000,Northern Territory News,https://www.ntnews.com.au/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
697,New COVID-19 treatment hopes as Australian death toll climbs,2020-04-05T09:56:35.658+0000,The Courier-Mail,https://www.couriermail.com.au/coronavirus/new-covid19-treatment-hopes-virus-claims-life-of-ruby-princess-passenger/news-story/39815191b53356f278afbc627efb79a2
699,Fighting COVID-19: Engineers Answer the Call,2020-04-21T20:08:52.101+0000,source,https://www.electronicdesign.com/covid-19/article/21129366/fighting-covid19-engineers-answer-the-call
800,295: Man being treated for #Covid19 in #Dublin hospital.,2020-03-01T12:33:41.109+0000,Samir Patel,https://audioboom.com/posts/7518667-man-being-treated-for-covid19-in-dublin-hospital
864,"""Social distancing may be necessary into 2022"": Twitter reacts to Day 37 of the COVID-19 pandemic",2020-04-16T16:24:47.309+0000,Edmonton Journal,https://edmontonjournal.com/news/local-news/social-distancing-may-be-necessary-into-2022-twitter-reacts-to-day-37-of-the-covid-19-pandemic/
869,"COVID-19 pandemic: Pulitzer winning Indian-origin physician, compatriot in NYS commission on economic recovery",2020-05-25T08:26:04.214+0000,The Financial Express,https://www.financialexpress.com/lifestyle/health/covid-19-pandemic-pulitzer-winning-indian-origin-physician-compatriot-in-nys-commission-on-economic-recovery/1969785/
874,"COVID-19 Pandemic – Smart Speaker (Intelligent Speakers) Market Size is Estimated to reach USD 26599.87 Million, With CAGR of 24.56% from 2020 to 2025",2020-05-20T18:25:51.549+0000,source,http://news.augustaheadlines.com/story/243450/covid19-pandemic-smart-speaker-intelligent-speakers-market-size-is-estimated-to-reach-usd-2659987-million-with-cagr-of-2456-from-2020-to-2025.html
877,"COVID-19 Pandemic – Smart Speaker (Intelligent Speakers) Market Size is Estimated to reach USD 26599.87 Million, With CAGR of 24.56% from 2020 to 2025",2020-05-20T11:26:35.322+0000,source,http://news.bismarcknewsupdates.com/story/243450/covid19-pandemic-smart-speaker-intelligent-speakers-market-size-is-estimated-to-reach-usd-2659987-million-with-cagr-of-2456-from-2020-to-2025.html
884,"I murdered COVID-19, says activist discharged from IDH",2020-03-30T18:23:39.154+0000,The Nation Newspaper,https://thenationonlineng.net/i-murdered-covid-19-says-activist-discharged-from-idh/
887,The Lancet Infectious Diseases: Comprehensive COVID-19 hospitalisation and death rate estimates help countries best prepare as global pandemic unfolds,2020-03-31T00:59:44.847+0000,scienmag.com/,https://scienmag.com/the-lancet-infectious-diseases-comprehensive-covid-19-hospitalisation-and-death-rate-estimates-help-countries-best-prepare-as-global-pandemic-unfolds/
893,Circuit breaker blues: How to help children cope with changes to routine,2020-04-16T09:59:36.270+0000,Channel News Asia (Singapore),https://www.channelnewsasia.com/news/singapore/covid19-circuit-breaker-blues-help-children-cope-changes-routine-12647946?cid=cna_flip_070214
896,COVID19 Impacted Analysis on Patient Safety and Risk Management Software Market Innovative Strategy by 2025 | Clarity Group Conduent Prista Quantros Riskonnect Smartgate Solutions The Patient Safety Company RiskQual Technologies Verge Health RLDatix CCD Health Systems Datix Meditech – 3w Market News Reports,2020-05-20T01:00:06.135+0000,source,https://3wnews.org/uncategorised/901886/covid19-impacted-analysis-on-patient-safety-and-risk-management-software-market-innovative-strategy-by-2025-clarity-group-conduent-prista-quantros-riskonnect-smartgate-solutions-the-patient-safety-c/
1200,Shropshire frontline healthcare workers put a face on the fight against coronavirus,2020-05-13T12:26:36.439+0000,Shropshire Star,https://www.shropshirestar.com/news/health/coronavirus-covid19/2020/05/13/shropshire-frontline-healthcare-workers-put-a-face-on-the-fight-against-coronavirus/
1203,Emerging Strategies for Measuring and Managing Provider Burnout – #HITsm Chat Topic,2020-04-07T15:31:04.390+0000,source,https://www.healthcareittoday.com/2020/04/07/emerging-strategies-for-measuring-and-managing-provider-burnout-hitsm-chat-topic/
1207,"UK has a SHORTAGE of coronavirus test kits, top doctor warns",2020-03-19T09:36:04.411+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8129755/UK-SHORTAGE-coronavirus-test-kits-doctor-warns.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1210,Op-Ed: The curious case of the Ethiopian traditional medicine derived anti-#COVID19 treatment and the need for caution,2020-03-30T21:04:05.743+0000,source,https://addisstandard.com/op-ed-the-curious-case-of-the-ethiopian-traditional-medicine-derived-anti-covid19-treatment-and-the-need-for-caution/
1211,Op-Ed: The curious case of the Ethiopian traditional medicine derived anti-#COVID19 treatment and the need for caution,2020-03-30T14:16:15.665+0000,source,http://addisstandard.com/op-ed-the-curious-case-of-the-ethiopian-traditional-medicine-derived-anti-covid19-treatment-and-the-need-for-caution/
1212,Coronavirus Covid-19: Professor developing 'game-changer' virus test,2020-04-17T05:03:15.178+0000,New Zealand Herald,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12325678
1213,Coronavirus: What lesson for Nigeria?,2020-03-29T09:31:14.795+0000,source,https://businessday.ng/coronavirus/article/coronavirus-what-lesson-for-nigeria/
1214,Ethiopia: The Curious Case of the Ethiopian Traditional Medicine Derived Anti-#covid19 Treatment and the Need for Caution,2020-03-30T15:39:05.043+0000,allAfrica.com,https://allafrica.com/stories/202003300843.html
1215,Furious Brits demand coronavirus tests as lecturer with tell-tale symptoms is denied a swab,2020-03-20T11:12:42.963+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8134083/Furious-Brits-demand-coronavirus-tests-lecturer-tell-tale-symptoms-denied-swab.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1218,Furious Brits demand coronavirus tests as lecturer with tell-tale symptoms is denied a swab,2020-03-20T11:15:52.628+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8134083/Furious-Brits-demand-coronavirus-tests-lecturer-tell-tale-symptoms-denied-swab.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1220,NHS in talks to buy DIY home coronavirus tests after Government row,2020-03-19T17:59:16.354+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8126359/NHS-talks-buy-DIY-home-coronavirus-tests-Government-row.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1221,NHS in talks to buy DIY home coronavirus tests after Government row,2020-03-19T17:32:26.231+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8126359/NHS-talks-buy-DIY-home-coronavirus-tests-Government-row.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1224,Adena Health System providing innovation to give patients a safe option for routine care,2020-04-10T18:29:47.985+0000,source,https://eu.chillicothegazette.com/story/news/2020/04/10/adena-health-system-providing-innovation-give-patients-safe-option-routine-care/5129793002/
1226,Health System Reforms for India’s quick and complete recovery from Covid19,2020-06-05T09:31:56.268+0000,source,https://ehealth.eletsonline.com/2020/05/health-system-reforms-for-indias-quick-and-complete-recovery-from-covid19/
1228,Coronavirus UK: Chris Whitty says tests MORE than days way,2020-03-25T19:21:26.211+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8152795/Chief-medical-officer-Chris-Whitty-warns-global-bottleneck-coronavirus-tests.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1229,Coronavirus UK: Chris Whitty says tests MORE than days way,2020-03-25T19:39:57.881+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8152795/Chief-medical-officer-Chris-Whitty-warns-global-bottleneck-coronavirus-tests.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1230,NHS in talks to buy coronavirus tests themselves after the government returns home,2020-03-20T17:10:56.520+0000,source,https://lifesly.com/nhs-in-talks-to-buy-coronavirus-tests-themselves-after-the-government-returns-home/
1231,Coronavirus UK: 3.5m home testing kits could on sale in 'days',2020-03-25T17:19:19.169+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8152117/Millions-new-coronavirus-testing-kits-ready-order-Amazon-matter-days.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1232,Coronavirus UK: 3.5m home testing kits could on sale in 'days',2020-03-25T17:24:15.135+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8152117/Millions-new-coronavirus-testing-kits-ready-order-Amazon-matter-days.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1233,‘Not Just Dots On a Map’: SLPs Speak Their Truth From the COVID-19 Battlefront - Leader Live — Happening now in the speech-language-hearing world,2020-04-02T01:56:46.190+0000,American Speech-Language Hearing Association,https://blog.asha.org/2020/04/01/not-just-dots-on-a-map-slps-speak-their-truth-from-the-covid-19-battlefront/
1234,"Antimicrobial Coatings Market Size to Reach USD 8.65 Billion by 2027; Increasing Incidence of Healthcare-related Infections to Drive Market, states Fortune Business Insights™",2020-05-19T12:45:24.333+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/antimicrobial-coatings-market-size-to-reach-usd-8-65-billion-by-2027;-increasing-incidence-of-healthcare-related-infections-to-drive-market-states-fortune-business-insights-1029214919
1235,"Antimicrobial Coatings Market Size to Reach USD 8.65 Billion by 2027; Increasing Incidence of Healthcare-related Infections to Drive Market, states Fortune Business Insights",2020-05-19T12:39:00.440+0000,"FinanzNachrichten.de - Alle Nachrichten zu Aktien, Börse und Wirtschaft!!",https://www.finanznachrichten.de/nachrichten-2020-05/49699241-antimicrobial-coatings-market-size-to-reach-usd-8-65-billion-by-2027-increasing-incidence-of-healthcare-related-infections-to-drive-market-states-fo-008.htm
1236,"Antimicrobial Coatings Market Size to Reach USD 8.65 Billion by 2027; Increasing Incidence of Healthcare-related Infections to Drive Market, states Fortune Business Insights™",2020-05-19T12:45:29.759+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/antimicrobial-coatings-market-size-to-reach-usd-8-65-billion-by-2027;-increasing-incidence-of-healthcare-related-infections-to-drive-market-states-fortune-business-insights-1029214914
1239,Why America’s coronavirus testing problem is still so difficult to solve,2020-04-24T17:57:43.430+0000,Vox,https://www.vox.com/recode/2020/4/24/21229774/coronavirus-covid-19-testing-social-distancing
1240,Morning View - IMF GDP forecasts spook market,2020-04-15T12:49:30.247+0000,Proactiveinvestors.co.uk,https://www.proactiveinvestors.co.uk/companies/news/917306/morning-view---imf-gdp-forecasts-spook-market-917306.html
1241,UK Government won't reveal when new antibody tests will be rolled out,2020-03-25T12:16:52.034+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8150449/UK-Government-wont-reveal-new-antibody-tests-rolled-out.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1242,UK Government won't reveal when new antibody tests will be rolled out,2020-03-25T11:17:29.206+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8150449/UK-Government-wont-reveal-new-antibody-tests-rolled-out.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1243,Industry Giants Respond to COVID-19,2020-05-18T15:56:16.047+0000,source,https://www.contractormag.com/covid-19/article/21131592/industry-giants-respond-to-covid19
1244,Pharmaceutical firm to donate two million tablets of malaria drug to world's largest COVID-19 trial,2020-04-10T15:34:12.613+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8208229/Pharmaceutical-firm-donate-two-million-tablets-malaria-drug-worlds-largest-COVID-19-trial.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1245,Pharmaceutical firm to donate two million tablets of malaria drug to world's largest COVID-19 trial,2020-04-10T16:18:50.378+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8208229/Pharmaceutical-firm-donate-two-million-tablets-malaria-drug-worlds-largest-COVID-19-trial.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1246,LIVE BLOG: R&D response to COVID-19 pandemic,2020-05-11T23:16:20.867+0000,source,https://sciencebusiness.net/coronavirus-rd-gateway/news/live-blog-rd-response-covid-19-pandemic
1247,3D Printing Community responds to COVID-19 and Coronavirus resources,2020-04-05T04:00:11.333+0000,3dprintingindustry.com/,https://3dprintingindustry.com/news/3d-printing-community-responds-to-covid-19-and-coronavirus-resources-169143/
1248,LIVE BLOG: R&D response to COVID-19 pandemic,2020-05-08T11:33:10.038+0000,source,https://sciencebusiness.net/covid-19/news/live-blog-rd-response-covid-19-pandemic
1249,A Q&A with Dr. Thomas Dobbs on Racial Inequity of COVID-19 in Mississippi,2020-04-22T19:49:47.947+0000,"Jfp: The Alternative Voice Of Jackson, Miss.",https://www.jacksonfreepress.com/news/2020/apr/22/q-dr-thomas-dobbs-racial-inequity-covid-19-mississ/
1250,Which experimental drugs could Prime Minister Boris Johnson be given in intensive care?,2020-04-07T17:17:22.167+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8196477/Which-experimental-drugs-Prime-Minister-Boris-Johnson-given-intensive-care.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
1251,Coronavirus in Vermont: News and impact on your community,2020-04-11T22:25:31.560+0000,source,https://eu.burlingtonfreepress.com/story/news/2020/03/12/coronavirus-vermont-live-updates-cases-closures-covid-19/5023835002/
1252,Which experimental drugs could Prime Minister Boris Johnson be given in intensive care?,2020-04-07T16:59:57.271+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8196477/Which-experimental-drugs-Prime-Minister-Boris-Johnson-given-intensive-care.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
1253,Coronavirus central: Counties issue new reporting requirements for private labs,2020-03-24T18:43:19.083+0000,The Almanac,https://almanacnews.com/news/2020/03/24/coronavirus-central-counties-issue-new-reporting-requirements-for-private-labs
1254,Times News Blog: Latest on local impact of COVID-19,2020-03-30T01:17:38.711+0000,Kingsport Times-News,https://www.timesnews.net/Local/2020/03/28/COVID-19.html
1255,Coronavirus central: Santa Clara County records 50 deaths from COVID-19,2020-04-11T15:55:01.964+0000,The Almanac,https://almanacnews.com/news/2020/04/11/coronavirus-central-santa-clara-county-records-50-deaths-from-covid-19
1256,Times News Blog: Latest on local impact of COVID-19,2020-03-29T03:46:13.434+0000,Kingsport Times-News,https://www.timesnews.net/Local/2020/03/27/COVID-19.html
1257,"Coronavirus central: Cases in Santa Clara, San Mateo counties rise by the dozens",2020-03-30T18:48:22.260+0000,The Almanac,https://almanacnews.com/news/2020/03/30/coronavirus-central-cases-in-santa-clara-san-mateo-counties-rise-by-the-dozens
1258,"Pregnant nurse, 28, who died of coronavirus but whose baby was saved lost father 'to Covid-19'",2020-04-16T17:32:20.651+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8226319/Pregnant-nurse-28-died-coronavirus-baby-saved-lost-father-Covid-19.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
